replicate,label_seed,model,n_basis,selected_regularization,parent_validation_nrmse,parent_n,parent_rmse_3d,parent_normalized_rmse,parent_rmse_x,parent_rmse_y,parent_rmse_z,parent_corr_x,parent_corr_y,parent_corr_z,parent_median_direction_error_deg,parent_p90_direction_error_deg,parent_median_abs_relative_speed_error,parent_mean_residual_x,parent_mean_residual_y,parent_mean_residual_z,parent_mean_residual_magnitude,parent_calibration_slope_x,parent_calibration_intercept_x,parent_calibration_slope_origin_x,parent_calibration_slope_y,parent_calibration_intercept_y,parent_calibration_slope_origin_y,parent_calibration_slope_z,parent_calibration_intercept_z,parent_calibration_slope_origin_z,parent_vector_gain_through_origin,unweighted_n,unweighted_rmse_3d,unweighted_normalized_rmse,unweighted_rmse_x,unweighted_rmse_y,unweighted_rmse_z,unweighted_corr_x,unweighted_corr_y,unweighted_corr_z,unweighted_median_direction_error_deg,unweighted_p90_direction_error_deg,unweighted_median_abs_relative_speed_error,unweighted_mean_residual_x,unweighted_mean_residual_y,unweighted_mean_residual_z,unweighted_mean_residual_magnitude,unweighted_calibration_slope_x,unweighted_calibration_intercept_x,unweighted_calibration_slope_origin_x,unweighted_calibration_slope_y,unweighted_calibration_intercept_y,unweighted_calibration_slope_origin_y,unweighted_calibration_slope_z,unweighted_calibration_intercept_z,unweighted_calibration_slope_origin_z,unweighted_vector_gain_through_origin,query_primary_n,query_primary_rmse_3d,query_primary_normalized_rmse,query_primary_rmse_x,query_primary_rmse_y,query_primary_rmse_z,query_primary_corr_x,query_primary_corr_y,query_primary_corr_z,query_primary_median_direction_error_deg,query_primary_p90_direction_error_deg,query_primary_median_abs_relative_speed_error,query_primary_mean_residual_x,query_primary_mean_residual_y,query_primary_mean_residual_z,query_primary_mean_residual_magnitude,query_primary_calibration_slope_x,query_primary_calibration_intercept_x,query_primary_calibration_slope_origin_x,query_primary_calibration_slope_y,query_primary_calibration_intercept_y,query_primary_calibration_slope_origin_y,query_primary_calibration_slope_z,query_primary_calibration_intercept_z,query_primary_calibration_slope_origin_z,query_primary_vector_gain_through_origin,unweighted_validation_nrmse
1,20261202,naive,512,0.0001,0.0815656599553562,1489.0,38.75528423654564,0.0911954655332003,22.32696492778924,20.675669298871277,23.999904008400204,0.990090798516287,0.9964323785213396,0.9914293667025804,2.010085802011633,8.290549803635038,0.0185489067412824,0.2451318177545386,0.3515611869395659,-0.4947920707078992,0.6546022223254452,0.9795764146059768,1.3313505578103744,0.982095958834176,0.998679098915038,0.6133005088067307,0.999906874556652,0.979243170030425,2.426599347008363,0.985625142531604,0.992903380217132,1489.0,27.5037721947818,0.0603943152838461,15.55549368903878,14.88000467632214,17.119274571819854,0.990872267985714,0.9974989676955373,0.9942546576477018,1.0026856765896452,4.6628527993829385,0.0091299114764387,0.1389224338534214,0.3736474651944661,-0.2189151714795706,0.4547919559292334,0.9817848519921132,1.462492370074628,0.9874999488927256,0.998531876214138,0.8219676328874925,1.0003582616434723,0.9872675650795596,1.826022590369547,0.9929771110243688,0.997377283014353,266.0,25.900875100217,0.0616163541660008,12.40680494051762,14.212198916923487,17.74654682102372,0.9950447750526792,0.9975510106952592,0.994854918348657,1.8404057260346536,5.346977465841244,0.0180982105309236,2.6406955984803155,3.3908208329145064,0.8813676834228248,4.387225564994631,0.9810927068177874,4.085252258334279,0.99625907049296,0.995665387081182,4.4590199535780926,1.0066907185290723,0.9913275784900072,2.2757710380703884,0.9978092123713708,1.0026382286738649,0.0551115307229279
1,20261202,naive,768,0.003,0.0634633015834331,1489.0,29.829851180897084,0.0701929354620175,16.36606278376297,17.48158178308281,17.786689090265902,0.994687615962585,0.9974395626815048,0.995298236905682,1.5097977562267122,5.779509659885976,0.015281117964481,-0.0340705612042505,0.4093852660148592,-0.1746070407479541,0.446368365646119,0.9903590920324348,0.4786765742026162,0.991264974253035,0.9955474648773692,1.2916644441114895,0.9981332676263426,0.9886810008448028,1.418469890440463,0.9924115861372214,0.9953690541629314,1489.0,21.235022125486275,0.0466290446351714,11.454813505382518,12.513218250125076,12.772344391361136,0.9950617217645938,0.9982275156285708,0.9968062225308324,0.7919720406540649,3.578720773268944,0.0077889725650607,0.0878432306064011,0.3102871460005828,0.0526648543944222,0.3267539334498394,0.9915852687559116,0.6992840649731704,0.9943179163061836,0.9966176327629712,1.3431588026735994,0.999602088072808,0.9921312204481488,1.3164580365935876,0.9962474771056434,0.9982974661451838,266.0,21.41548576002699,0.0509459294375623,10.706986086261152,12.510439083465457,13.692055843642652,0.9962674506159012,0.9981322565006068,0.9969372519654056,1.5318347632116505,4.46607667092575,0.016232475937699,1.8325961850291417,3.344001184693754,0.020136500496854,3.813287057024275,0.9827312419935944,3.1519653377234818,0.9944328088933932,0.9969402525637412,4.09802918721158,1.0070730015853917,0.99705383425845,0.4938384981028889,0.9984603379390397,1.0028491795529346,0.0430328071525672
1,20261202,naive,1024,0.01,0.0520517885529092,1489.0,25.34231683107191,0.0596332713493589,14.097577422544664,15.37263684139959,14.393518323336826,0.9961045297032696,0.9980230204244196,0.9969223358871532,1.3010738654152192,4.773392352476887,0.0127707176695524,-0.793587748023127,0.6150462041725082,-0.1486963879316092,1.0149748582419846,1.0001062084342578,-0.7992363934209337,0.998593675592928,0.9970031326823552,1.2088817520242117,0.9994232114975756,0.9937497414032234,0.7309876413683867,0.9956722437856896,0.9981826512205744,1489.0,18.04661300227681,0.0396277582488066,9.924153379599076,10.957644264850954,10.349949406500388,0.9963286418137132,0.9986417008123412,0.9979035707466922,0.6659755790175107,3.1918695728423248,0.0062782409908529,-0.3410896295599416,0.3567476496085401,0.0876752284696776,0.5012962862237921,1.00033046786327,-0.3651024637418061,0.9989037281402928,0.9974218153974364,1.144046489458276,0.9999638496031968,0.9951206816556584,0.8713354157610524,0.9978451438917036,0.9993440518474694,266.0,19.24004917085441,0.0457707193017854,9.412360876581404,11.333378487725197,12.37503482337981,0.9971446140665904,0.9985336607636288,0.997499433617934,1.2897720890954176,4.104458727761575,0.0138558658533632,1.77355801604178,3.628299647031853,0.1901750101859665,4.043047476770061,0.9846651796720056,2.945170293853621,0.995599026822025,0.991581104694371,5.703007753813353,1.0056823088581306,0.992129767037133,1.4555977335435557,0.9962754615861644,1.0015025519687557,0.035564922284765
1,20261202,naive,1280,0.003,0.0433927017350995,1489.0,21.15005463362813,0.0497684152332321,11.129182706889166,13.321312196031627,12.083407824698844,0.9975696605499528,0.998517297992622,0.9978337351381974,1.0513397590592757,4.089074372524294,0.0106921978911817,-0.3228514035383996,0.5312433697243006,-0.286614296225281,0.6845438637833646,1.0015812007995524,-0.4069468210240856,1.0008110651594082,0.9989592732917476,0.737465550906677,1.000435616824699,0.9944154262437324,0.4993788379420323,0.9957287959251946,0.9990993298793664,1489.0,15.18843054593914,0.0333516019752477,7.882529661556073,9.569659729024238,8.773583147961691,0.9976868739660296,0.9989640800797744,0.9984938956483972,0.5872403468225456,2.6416746957849275,0.005638302685049,-0.1399767472954639,0.2599239406796005,0.0015146229942858,0.2952223548524831,1.00201728214601,-0.2865588118594644,1.0008974736526384,0.9986220511399598,0.680707439969467,1.0001345610007586,0.9963722789935492,0.5841575912795918,0.998198803278632,0.999723525374098,266.0,17.755010408596085,0.0422379168782571,9.82367768367153,10.607374415770924,10.306277668505626,0.9968469613204456,0.9987099780889064,0.9982680671673244,1.3099282080396295,3.7051484483086297,0.0113943243937513,1.7042229997036489,3.2714720535125,0.4704035787413889,3.718626756818289,0.9864580804883252,2.738853913249727,0.9966259849100833,0.9913889163107472,5.393542050786579,1.004724938442772,0.9948249943819186,1.302471667897123,0.9985345698844332,1.001803919827742,0.0302507123076306
1,20261202,naive,1536,0.01,0.036869865180543,1489.0,17.992020487762197,0.042337211985072,9.68977224667407,11.050265379150082,10.378475325884668,0.9981526425665672,0.9989793334632712,0.998406352947087,0.8796771738620407,3.33474558169273,0.0092483771515604,-0.0125980923106937,0.4474111497043788,0.3669971382990045,0.5788111508336043,1.0011530168722824,-0.0739207499200844,1.0010131238908937,0.999026466321954,0.6403188909482651,1.0003083304748166,0.9941878246418752,1.18502374613729,0.9973044450145032,0.9995279019051078,1489.0,12.961794818172676,0.0284622311932094,6.8627759629179765,7.95529462805499,7.591028808537266,0.9982420316627348,0.999284131499128,0.9988763528471476,0.474333258209154,2.221164317053921,0.0047904169190117,0.0711253797728119,0.2211159125829024,0.3092274109405135,0.3867462451300203,1.0013859602931594,-0.0295828536177822,1.0012703570404644,0.9988759969842864,0.5643521065229606,1.0001299690667964,0.995821307160336,0.9803611600146382,0.9988866674221044,0.9999242808554716,266.0,16.25926347631387,0.038679640473865,8.647988631616958,10.149009471954525,9.304490752201083,0.9976084745352022,0.9988779450440008,0.9985872050318676,1.1944672537554295,3.59322470546677,0.0104094354851053,1.9672422248500083,3.765649456119238,0.0249440687605529,4.248620953223559,0.9894864711203676,2.770497773662669,0.9997718523256292,0.9915708926978788,5.842874153396195,1.006017929226122,0.999506288408025,0.1043259460465435,0.9998034196111596,1.0033049982280846,0.0257054837949649
1,20261202,naive,1792,0.01,0.0344983966551996,1489.0,16.294751655501024,0.0383433509067137,8.555086564108613,10.206521911780754,9.389160551369908,0.9985555590272196,0.9991301652734172,0.998696918505676,0.764836024458879,2.9645603013400805,0.0078683843144592,-0.1187440312475122,0.3107027909670447,0.3156316218784552,0.4585408269731774,1.0000105978772094,-0.1193076743399146,0.9997848113925756,1.0002383779023605,0.2634677093835194,1.0007658179277443,0.9945627495558412,1.0808899395898948,0.9974054973212556,0.9996174425114258,1489.0,11.69400301445601,0.0256783433190047,6.054612941691469,7.32719977982968,6.812012332260727,0.9986274045023448,0.9993933531570992,0.9990961338447436,0.4307303393569494,1.7891688743594614,0.0040544813191957,-0.0246243880073736,0.2224246732360632,0.2189756245745797,0.3130965025463147,1.000398891088832,-0.0536090689320758,1.000189398697646,0.9998450253275052,0.2697492052884627,1.0004443993154843,0.9957599261675566,0.899967685179746,0.9985739148194372,0.9999582655377676,266.0,15.508846360807407,0.0368944511093216,8.486396045282216,9.314046239564798,9.041788553875628,0.9977665196997498,0.9990577899907124,0.99866693983997,1.1355298875110873,3.307986225951244,0.0107840265185241,2.27266004885378,3.624529113718952,-0.1246771350076346,4.279922824286212,0.987026218344898,3.26388404441758,0.9991432797357196,0.9954564053868696,4.74422857969131,1.0071869410427328,0.9999228017558665,-0.1122647435586259,0.9996030600273008,1.003827150984449,0.0238589946896281
1,20261202,loss_weighted,512,0.03,0.0809933280510223,1489.0,38.324909601936106,0.0901827464697213,22.093014591175464,20.437918729848167,23.72738671372817,0.9903056462247136,0.9965029822664344,0.9916321196384436,2.0989441353446288,8.166741365077398,0.0191830375633518,0.246476787624348,0.1968934665455078,-0.5344380124486612,0.6205979641893778,0.9768960421439872,1.475249870728824,0.9796879118548918,0.9965193633257096,0.8865889275958807,0.998294239220636,0.9780105368851062,2.5604386579388745,0.984744507668568,0.9913838742081238,1489.0,28.192761041816794,0.0619072353793223,15.855827023063522,15.23553585191893,17.64377997710706,0.9905172891110984,0.9973715939454808,0.9938981288831876,1.339455126125542,4.754864899981174,0.0120671851298595,0.0705507359921691,0.0657725303300366,-0.2918156503063958,0.3073431402501071,0.9786454274047752,1.6222411354143844,0.984984787168122,0.9966985561146112,1.073932666811686,0.9990847996797758,0.9857449554725352,1.99766621496164,0.9919911909226716,0.9960637087340986,266.0,26.00823219362969,0.0618717491155673,12.544144083636684,14.678573878398057,17.42446727860364,0.9949541412716896,0.9973532471553752,0.995030514521972,2.002849923907217,5.184709283373212,0.0171752353601426,2.467937637438636,3.0997687801512943,0.4684466656238707,3.989827684402042,0.9760706443296856,4.296190352749932,0.99202010869254,0.9953109799941692,4.255306112044906,1.0058326104838202,0.9902092312863462,2.042664515063791,0.996026953415512,1.0010911045468398,0.0574087529290788
1,20261202,loss_weighted,768,0.03,0.0631466180129212,1489.0,29.591055837876983,0.0696310236375303,16.355591293299952,17.377827711543507,17.496751786397233,0.994694622025914,0.9974694347433124,0.995460653729712,1.614384697081483,5.623791009394585,0.0160149839853259,-0.0805866728641512,0.3088323158253234,-0.2172365794585969,0.3860872214878619,0.9883775298173136,0.5375489127646347,0.9893948263156592,0.9941252517998131,1.472925999722662,0.9970739248212628,0.9861555601668984,1.7312800182490378,0.9907088381861676,0.9939928892800066,1489.0,21.75893539287558,0.0477794825761206,11.92267096800374,12.770600678930538,12.969693316318358,0.9946478844511902,0.9981533849025682,0.9967162177217336,1.0253791270896404,3.58003713059351,0.0101378132334368,0.0964070151687439,0.0423976852961855,0.016740869921675,0.106640203572364,0.9894185391745016,0.8652892347295307,0.9927998982329996,0.9951026684677922,1.5378931706982255,0.99851981722944,0.988812873713013,1.813488870895867,0.9944832296458408,0.9970072188029594,266.0,21.28958951685641,0.0506464311589384,10.600861951091602,12.234936554752991,13.826593043527009,0.9963425072506686,0.9982269264803102,0.9968737806628746,1.7230590780813049,4.255515858483805,0.0165317891106679,1.6131004220848606,3.421555568230706,-0.0300438585914998,3.782861101290923,0.9807180316188552,3.0862830491083884,0.9921757551980556,0.9955191191896744,4.525800175773014,1.0067095707965974,0.9958785649658112,0.6326249047998544,0.9976803468448096,1.0021321165021415,0.0447726112683852
1,20261202,loss_weighted,1024,0.03,0.0516949879700022,1489.0,25.134673519068453,0.0591446636955631,13.959943412417353,15.216932943848866,14.328877995665728,0.9961757157024104,0.9980611805402946,0.9969515693271734,1.383089857500265,4.526970655301267,0.0146949758281199,-0.7993990825615906,0.4546614968910825,-0.1697909146742295,0.9351924532744392,0.999499680255179,-0.7727898133094016,0.9980371968376356,0.9965700350981208,1.134316239904564,0.9988408400774804,0.9921810177352316,0.9306809645603096,0.9946287148923736,0.9974676602054146,1489.0,18.56094665419881,0.0407571607364102,10.337447573865932,11.123745161941615,10.672779016252884,0.9960131955451926,0.9985989058509048,0.9977751037151338,0.8902481155008093,3.26914699432846,0.0083143920553451,-0.393720689768637,0.1330974475511757,0.1590927644445097,0.4450184488255803,0.9995394808150496,-0.3602579175754385,0.9981316725076111,0.9969957039897164,1.0505176978736015,0.9993299202530922,0.9925912804653731,1.348996379736974,0.99680927691849,0.9985981887055884,266.0,19.69522677696268,0.0468535547070711,9.944258289675718,11.307617492775307,12.694544950540184,0.9967656405458732,0.998534320001779,0.9973726966773602,1.4173818026384537,4.059010410337235,0.0159309058995001,1.5884313126205207,3.526914271839145,0.2623983059751857,3.87699512339062,0.9847240896963464,2.7555427416236995,0.9949539508405852,0.9911483079570804,5.708278521362473,1.005262544571876,0.990741912568426,1.7509685002781907,0.9957288539464244,1.0010160211392982,0.0373303152296889
1,20261202,loss_weighted,1280,0.03,0.0434551629938924,1489.0,20.99098792110177,0.0493941136847997,11.059434012033249,13.140710588656138,12.067817468892336,0.9975850107096664,0.9985544246010832,0.9978461777971472,1.0664005525041862,4.071113137906271,0.011453911056974,-0.3094947180356797,0.3774380596884385,-0.2025199201016566,0.5284513103695926,0.9985369074698504,-0.2316808330579149,0.998098457880228,0.9975139958141562,0.870045005938664,0.9992557521800168,0.9916477528701456,0.9730055873851596,0.9942067640681996,0.997579563625697,1489.0,15.800101078251284,0.0346947422076739,8.342384493416573,9.816164063563328,9.148264213727542,0.9973938541005192,0.9989093799499542,0.998367774654001,0.7654724805981331,2.688662185071544,0.0073846015411768,-0.1478765068921464,-0.0824495248110992,0.1134006707010281,0.2037770780721967,0.9992408081627452,-0.0927112405336458,0.998878513128414,0.9969648615465632,0.8443890657218844,0.998841066672678,0.9934817571664004,1.1602861246319094,0.9971097007486148,0.9984156093645856,266.0,17.96254128810563,0.0427316181961765,9.86153604033228,10.921031032549042,10.302139468975748,0.9968123629952136,0.9986253433989032,0.9982740615777608,1.4056631741366898,3.72737864904394,0.0128153330092696,1.6076467489850734,3.10376747293213,0.3840009178137838,3.5164409991404098,0.9861685649566284,2.6643972533902627,0.9960600514952156,0.9889979459635602,5.8150555780815125,1.0033761985400724,0.9927442710839008,1.5506200367489384,0.997160599088424,1.000538290669711,0.0323612582018121
