replicate,label_seed,role,label,alpha,geometry_gamma,geometry_cap,geometry_ess,loss_gamma,loss_cap,loss_ess,elapsed_seconds,n_basis,selected_regularization,parent_validation_nrmse,unweighted_validation_nrmse,parent_n,parent_rmse_3d,parent_normalized_rmse,parent_rmse_x,parent_rmse_y,parent_rmse_z,parent_corr_x,parent_corr_y,parent_corr_z,parent_median_direction_error_deg,parent_p90_direction_error_deg,parent_median_abs_relative_speed_error,parent_mean_residual_x,parent_mean_residual_y,parent_mean_residual_z,parent_mean_residual_magnitude,parent_calibration_slope_x,parent_calibration_intercept_x,parent_calibration_slope_origin_x,parent_calibration_slope_y,parent_calibration_intercept_y,parent_calibration_slope_origin_y,parent_calibration_slope_z,parent_calibration_intercept_z,parent_calibration_slope_origin_z,parent_vector_gain_through_origin,unweighted_n,unweighted_rmse_3d,unweighted_normalized_rmse,unweighted_rmse_x,unweighted_rmse_y,unweighted_rmse_z,unweighted_corr_x,unweighted_corr_y,unweighted_corr_z,unweighted_median_direction_error_deg,unweighted_p90_direction_error_deg,unweighted_median_abs_relative_speed_error,unweighted_mean_residual_x,unweighted_mean_residual_y,unweighted_mean_residual_z,unweighted_mean_residual_magnitude,unweighted_calibration_slope_x,unweighted_calibration_intercept_x,unweighted_calibration_slope_origin_x,unweighted_calibration_slope_y,unweighted_calibration_intercept_y,unweighted_calibration_slope_origin_y,unweighted_calibration_slope_z,unweighted_calibration_intercept_z,unweighted_calibration_slope_origin_z,unweighted_vector_gain_through_origin,query_primary_n,query_primary_rmse_3d,query_primary_normalized_rmse,query_primary_rmse_x,query_primary_rmse_y,query_primary_rmse_z,query_primary_corr_x,query_primary_corr_y,query_primary_corr_z,query_primary_median_direction_error_deg,query_primary_p90_direction_error_deg,query_primary_median_abs_relative_speed_error,query_primary_mean_residual_x,query_primary_mean_residual_y,query_primary_mean_residual_z,query_primary_mean_residual_magnitude,query_primary_calibration_slope_x,query_primary_calibration_intercept_x,query_primary_calibration_slope_origin_x,query_primary_calibration_slope_y,query_primary_calibration_intercept_y,query_primary_calibration_slope_origin_y,query_primary_calibration_slope_z,query_primary_calibration_intercept_z,query_primary_calibration_slope_origin_z,query_primary_vector_gain_through_origin
6,20270122,primary_unweighted,Primary unweighted,0.0,0.0,1.0,9922.0,0.0,1.0,9922.0,7.252271500008646,2560,0.01,0.04741802072730938,0.030365089253635152,1489.0,13.666536355502515,0.03240489715789947,6.46187873839217,9.618803884333817,7.24547796638094,0.9990544735167524,0.9991919177947951,0.9991962243418199,0.5301985755864514,2.3906849090188245,0.005420496726988919,0.24427877526344358,0.5404098425915563,0.13843296062445754,0.6089980316891765,0.9961126496780137,0.4876325887547779,0.9972898237362938,0.996165752659495,1.3003085427342853,0.998844751693176,0.9978275512039728,0.4685421534167631,0.9991048247960369,0.9986995546977425,1489.0,9.975786325023567,0.022064398760067595,4.655625179926395,6.982196991156906,5.393550979015762,0.9991013297479907,0.9994408855145545,0.9994312903488791,0.3164436503607841,1.4145987951544285,0.00300799626122184,0.12201435860545744,0.09505845223111442,0.07741157500077489,0.17296290061911201,0.997048565254314,0.34614556653117745,0.9985241232652158,0.9970209633862024,0.9887018761367017,0.9992433904957184,0.9985209900727724,0.3229976172590341,0.9995301348276068,0.9992552598699701,266.0,14.00954936455542,0.03332772935325595,6.8789712521232165,9.131301798076848,8.097317789417437,0.9985518342292949,0.9991525145363098,0.9989326228036003,0.898760319035211,3.1293884357723183,0.009086041584813428,1.5526348090091082,4.140029628136531,0.20595169490001905,4.426390885656987,0.9847942920357483,2.714382632765208,0.9948713476393783,0.9956624936568341,5.2089417890189225,1.0085420748909613,1.0006181629276207,0.10655979391827941,1.0009216563630754,1.0045152397028794
6,20270122,primary_loss_weighted,Primary loss weighted,0.0,0.0,1.0,9922.0,1.0,50.0,6033.731809484177,6.89567860000534,2560,0.03,0.04694118459479104,0.030723725923212396,1489.0,13.719903891067695,0.032531437596279376,6.5052912990849565,9.672836121356193,7.235550377377717,0.9990469638509376,0.9991864188384786,0.9992006303561183,0.557205139885058,2.350265668873575,0.0058763228770189364,0.2593498159308215,0.5356185900029434,0.14898402107991027,0.6134703248872201,0.9943275770649873,0.6144517847869935,0.9958109002017004,0.9948626025317302,1.5537849500637435,0.9980638338110508,0.9962519960229743,0.7185028837112668,0.9982106773337037,0.9977813871216308,1489.0,10.328027462448443,0.022843484103580492,4.824823936681212,7.187742496041729,5.632546764627264,0.9990381583672769,0.9994120081820203,0.9993839737559582,0.40113651493137414,1.4529642198832862,0.004325806052031413,0.11025870878063582,-0.13754388032778547,0.15824539212400993,0.23689007156501704,0.9951674628998233,0.47724035362020345,0.997201855060228,0.9952871284292498,1.276210709799102,0.9981558245927433,0.9959714415235308,0.8271778408037278,0.9985558017006927,0.9981766801202334,266.0,14.049430062704822,0.03342260271996858,6.944282985478483,9.120045924105835,8.123310978082065,0.9985091855785078,0.9991379475731089,0.9989233298379604,0.9449581464444816,3.079655946350492,0.009813286952158395,1.4769563786119542,3.9429953560006994,0.18970144610130307,4.214807132054626,0.9850538377132165,2.61887437092102,0.9947763220586928,0.994603289677007,5.272932153002898,1.007641092892587,0.999581028871153,0.2570661085420909,1.000313180028279,1.0038015778459763
7,20270202,primary_unweighted,Primary unweighted,0.0,0.0,1.0,9922.0,0.0,1.0,9922.0,5.985517299966887,2560,0.01,0.039325216182638366,0.026107367422776015,1489.0,12.76648001257133,0.03033325305720769,6.043197648540345,7.948318056423188,7.955313580619993,0.9991368382975748,0.9994767649122984,0.9990527944392344,0.5613683478119232,2.2473654919531874,0.0054620706329026845,-0.028280297487185763,0.4380584085504251,0.09439499821244772,0.4490048554472689,0.9964806869387345,0.1913478019146524,0.996957983756328,0.998132811261348,0.795304850278427,0.9997052374911636,0.9993477271242551,0.1910429154501685,0.9998591848019693,0.9993653135944717,1489.0,9.272834377456887,0.020514395386733976,4.3554224351137245,5.791763261360013,5.785432665567434,0.999187002343644,0.9996325254407706,0.9993457900847591,0.30771300591566436,1.5492493299941958,0.003026189520844662,-0.0036206552178109784,0.17215784072910048,0.018164381443776932,0.17315130961661138,0.9972306194831511,0.20808221592594123,0.99813928332622,0.9980443900884535,0.7504801180642744,0.9997134453255446,0.9991573390079104,0.15981373127402776,0.9996562851165096,0.9995635117068377,266.0,14.36591645380333,0.0341755015115033,7.0320267340527804,9.546854249211805,8.110963537923881,0.9985135583146829,0.9990653130158538,0.9989292011134433,0.9350675734196788,3.2137844853481496,0.008738322550116478,1.8285658277984265,4.254521674234532,0.31437354082434915,4.641490965874434,0.9845295358246182,3.010541578648059,0.9957060717038547,0.9954117757574187,5.385219430441339,1.0087272194554433,1.0003340790901523,0.26065832374351317,1.0010764612517902,1.0047663461647824
7,20270202,primary_loss_weighted,Primary loss weighted,0.0,0.0,1.0,9922.0,1.0,50.0,6033.731809484177,6.450098100001924,2560,0.03,0.039611700618921775,0.026956052521257098,1489.0,12.719900356390037,0.030222579441859247,6.121576011980743,7.896762594565528,7.871677885375139,0.999120403977696,0.9994851646076274,0.999072102889332,0.5983161879974078,2.285078984298108,0.006203951832350383,0.03731656552877511,0.4004944067603404,0.13728516823621864,0.42501236843982226,0.9943092085976788,0.39245908284000564,0.9952881561967676,0.9968714252986899,0.9990799469292426,0.9988467427051967,0.9977160512032694,0.4757001207657936,0.9989895895518759,0.9983887570742426,1489.0,9.59025241673587,0.021216622871404824,4.536268014214671,5.973367466040909,5.9761270933243305,0.9991233305956745,0.9996115124080673,0.9993034667626295,0.41289401592046393,1.5651696123026906,0.004381009624147211,0.012611651814988412,-0.04598553425518306,0.050147133016914335,0.06919868547922868,0.9947935794668393,0.410611915247884,0.9965866601453527,0.9965735583917583,0.9672980977894667,0.9987248131912965,0.9968186426283354,0.5849258963680768,0.9986448092379584,0.9985205382671477,266.0,14.324791482970765,0.034077668107879634,7.049992347335928,9.399518678281236,8.194285054215458,0.9985012017618424,0.9990812497666735,0.9989046019752467,0.9220890919852944,3.244040194907877,0.009566265758896544,1.8025558849830536,4.027041210633881,0.3257763664685852,4.424070396318316,0.9845493334386743,2.983019056799904,0.9956236928672997,0.9941738343686914,5.462810706264207,1.0076811295368413,0.9988809774340381,0.5056994500163512,1.0003212623459123,1.0039254338590267
8,20270212,primary_unweighted,Primary unweighted,0.0,0.0,1.0,9922.0,0.0,1.0,9922.0,6.3979161999886855,2560,0.01,0.034850183720092354,0.02349699341029751,1489.0,12.22895147991291,0.02935974520090989,6.093116077582881,7.344043582689682,7.6476280387267614,0.9990660044873196,0.9995244877840077,0.9990633846070409,0.5721026191835332,2.327479349540008,0.005157498906851061,0.21108467464728015,-0.2290895298085629,0.11790835353152113,0.33307826763595777,0.9970361939923849,0.4118767851648215,0.998178050191615,0.9976758635995508,0.2176131130252088,0.9981231963266404,0.9954600754446978,0.8276731598202218,0.9977893494231592,0.9980240229126883,1489.0,9.01385421748853,0.02005411271512897,4.403628948878881,5.462883626702042,5.6581377162315905,0.9991142576781684,0.9996587253116935,0.9993417954392902,0.3308416125345863,1.508334650248602,0.002996273647923606,0.12923248162173515,-0.16195671531783554,0.07349620700207347,0.21984700222278714,0.9972749070735384,0.3459281729373913,0.9988686607528455,0.998898896245495,0.16413098779764823,0.9992688576218874,0.9971230320576882,0.5643347026373817,0.9989265146477928,0.9991442041112111,266.0,14.223430026463376,0.0338365363554282,6.837178684952628,9.433234654575227,8.159229945249145,0.9985606748114109,0.9990692928488992,0.998913155626488,0.9801993285398858,3.074347262258729,0.010554760330073383,1.5932249276544197,4.037439962818618,0.09316692916274963,4.341424558846307,0.9860883620154322,2.656103104155676,0.9959490567997502,0.9956502536475282,5.109368486966275,1.0082836308570218,0.9994653013012004,0.17913895652247902,0.9999755077809579,1.0041927007551714
8,20270212,primary_loss_weighted,Primary loss weighted,0.0,0.0,1.0,9922.0,1.0,50.0,6033.731809484177,6.156760399986524,2560,0.03,0.035225926782733195,0.02443096081202963,1489.0,12.116964363911242,0.02909088215104054,6.1092765124720305,7.231130274177318,7.563618237875886,0.9990626059739554,0.9995416619704334,0.9990883752997038,0.6076181140068528,2.3120227636685806,0.006035552640985762,0.15709440905923175,-0.2798455173727325,0.09015714755708037,0.3333473836809144,0.9958149458879463,0.4406237107848767,0.997036497900124,0.996502933965341,0.3922960314384625,0.9973093506887184,0.9941594849453531,1.0032542675402851,0.9969828869506443,0.9971663815881817,1489.0,9.30110163801024,0.02069318363965047,4.578352371175614,5.6347589982889446,5.813662552741525,0.9990442002919422,0.9996391145130512,0.9993092004011098,0.4232800655316537,1.5642721623958367,0.004316514543351894,0.050321943251233715,-0.35029747407508294,-0.013110416884041336,0.354136275107249,0.9956999652059955,0.3922548745359222,0.9975071543811626,0.9977213838688684,0.3245060559669355,0.9984528405470015,0.9953051288614412,0.7878799080203294,0.9978230099886647,0.9982056164441605,266.0,14.245222117537306,0.033888378202332356,6.9664206635069315,9.341752802269875,8.193106303369964,0.9984925592072414,0.9990743013618977,0.9989029812100744,0.9679306337933269,3.0746576452810954,0.01038856777591006,1.566109495129459,3.8136370570925546,0.08141568801101248,4.123488216088233,0.9863772896567811,2.6069129968211513,0.9960553677971613,0.9940023440191038,5.291667728994611,1.0070864726463946,0.9985350371038559,0.31696110914441533,0.99943777548559,1.0033580336916208
9,20270222,primary_unweighted,Primary unweighted,0.0,0.0,1.0,9922.0,0.0,1.0,9922.0,5.613528300018515,2560,0.01,0.033998866550508024,0.0227434349829997,1489.0,12.340439225856523,0.029305540297242354,6.702480228497409,6.835037516118148,7.787519581157864,0.9989430334428455,0.9996102940625281,0.9990769123960951,0.5914122258380655,2.2723367867133186,0.0057405333744920605,0.02799192674310072,0.5190874275948979,0.3407491413089062,0.6215667966941578,0.9962324778415007,0.27480523412273783,0.9969377478645929,0.9969406618086709,1.1147607105575048,0.9991755165912772,0.9988943795127749,0.5043023822410362,1.0002588293295795,0.9991874079074377,1489.0,8.954005429715314,0.019716143843429065,4.735032423928035,5.105034685041643,5.629591640984565,0.999006049878976,0.99970297879509,0.9993754520645287,0.3189636514301872,1.4339069118060417,0.003156055874307939,-0.0006327120970405749,0.32014948876720306,0.15501896744740265,0.3557063054697767,0.9967140608310083,0.25734269856748426,0.9978726515618768,0.9977049726344455,1.0142716666243246,0.9999778460198725,0.9989267768219803,0.336146562091443,0.9999804118207636,0.9998005232039731,266.0,14.39226255061658,0.034238177016707505,6.931396260059628,9.264351083946238,8.559483991765862,0.9985223969790352,0.9991295127875067,0.9988034163141266,0.9417450597572351,3.096926199798515,0.009596609234737945,1.6231790563320563,4.224519395246314,0.11362542674523471,4.527050376053965,0.98578811179658,2.7089969761950954,0.9958451733286064,0.9958652947838151,5.243454317199166,1.008830211375544,0.9990190190716421,0.2713533572628819,0.9997918618070643,1.0044302242170982
9,20270222,primary_loss_weighted,Primary loss weighted,0.0,0.0,1.0,9922.0,1.0,50.0,6033.731809484177,5.383287800010294,2560,0.03,0.034310800099076354,0.02378399288789283,1489.0,12.45604812064385,0.029580083290640102,6.863963823049269,6.974981584564339,7.706410793271687,0.9988940634643463,0.9995962127975487,0.9990959563164571,0.622777580457991,2.202072625858999,0.006167076050005467,-0.023745542611329003,0.44031396775137827,0.325681222167027,0.5481865553468788,0.9949480587846201,0.30721105634125934,0.995736496273781,0.9958821378345531,1.2420888358687137,0.9983722580450827,0.9974292438880845,0.7059703888458841,0.9993393303791491,0.9982910159446611,1489.0,9.40192394427094,0.020702431592798297,4.9854120893109,5.459123877677768,5.8085976484670025,0.9989007446881307,0.9996617212126565,0.9993373291635537,0.420600165945091,1.46107998855865,0.0046720638765710195,-0.021186768195065687,0.08274361711905415,0.21828579778837068,0.23440152481714263,0.9951356774121383,0.360705760142082,0.9967596222631011,0.9963900755807844,1.1745513390545739,0.9990221184211799,0.9967685923956067,0.7636496127762769,0.999162214849521,0.9988673997710316,266.0,14.43623757844799,0.034342790504816915,7.008001595106089,9.22607705222974,8.61233831724603,0.99847824036859,0.9991217156553677,0.9987875507911336,0.9920962761577871,3.1060500942356186,0.00957558347753334,1.5709205887859687,4.020475476549816,0.10801750274327834,4.317833060078749,0.9858981670586919,2.6483300569312576,0.99573000466269,0.9943496279127371,5.41292333938739,1.0077335720394909,0.9975367354460433,0.5040757839815626,0.9989723959872724,1.0035364483311124
10,20270302,primary_unweighted,Primary unweighted,0.0,0.0,1.0,9922.0,0.0,1.0,9922.0,5.725716200016905,2560,0.01,0.04091560130626599,0.027638484141865413,1489.0,14.012304789057131,0.0328400111108228,9.428094237582487,7.838515185167367,6.783318084875421,0.9979473133292807,0.9994655948756724,0.9993333078394735,0.5161755011554854,2.096367021873556,0.0055175055929167095,-0.30463379589920325,-0.0039257272525643275,-0.33424910245598943,0.45226057028117483,0.9955612042161642,0.008129402486233062,0.995582725681658,0.9970496442525464,0.5982831171181999,0.9982834782850747,0.9990539262543998,-0.19380705661097863,0.9985444422217241,0.9979695918253592,1489.0,10.099988959011585,0.022218264310706254,6.605005115635026,5.765490767763195,5.014259726163817,0.9981485203624321,0.999610900888633,0.9995366944589674,0.31033277524319036,1.4202682390838313,0.0033047925062541185,-0.10974749798152637,-0.07206825525826727,-0.18314796349119158,0.22534756102551176,0.9963362128870183,0.1779651186469806,0.9971145325062133,0.9981728937066056,0.48463364730793046,0.9992627179176597,0.9990094033210472,-0.023140598430700265,0.9989391368343824,0.9989927586414885,266.0,14.208642921878486,0.03380135887707402,6.937916609667048,9.370381587505031,8.120763246351927,0.9985246647229559,0.9991052103182487,0.9989261000998215,0.9323455613715175,3.2034629821768927,0.009713414044477125,1.7126561628914718,4.226976674644716,0.25749292879794966,4.568022060877288,0.9862252587886456,2.765075140206875,0.9964905086468407,0.9954945432697362,5.337277642134097,1.0086914465459202,1.000341059273816,0.2026553963977733,1.0009182430333239,1.004786981398471
10,20270302,primary_loss_weighted,Primary loss weighted,0.0,0.0,1.0,9922.0,1.0,50.0,6033.731809484177,5.453709100023843,2560,0.03,0.04122100457568194,0.02842371083912353,1489.0,14.021808836413813,0.03286228532091812,9.522585268730019,7.7203231033115385,6.806475154231643,0.9979075928107657,0.9994838614151772,0.9993288595582583,0.5466388287738291,2.1250939968704756,0.006044984693411613,-0.31169227556895795,-0.10564072200059235,-0.29571300260976613,0.44244572176329744,0.9939948071900702,0.11144125019372098,0.9942898324425028,0.996180503458433,0.6739719061919232,0.9975704298177677,0.9976082114726514,0.059341426890625826,0.9977642094533528,0.997150935978993,1489.0,10.448088253742716,0.022984023775206065,6.7415128485920075,5.951007489671852,5.319780308258491,0.9980727248219247,0.9995887523767735,0.9994797778333112,0.3916488694852009,1.4437602630933934,0.00440668686708457,-0.14813366535162376,-0.3810656482896972,-0.1430763942330684,0.4331575529800796,0.9946033967768854,0.27565483172745076,0.9958089564128999,0.9970582259915399,0.5152649009236825,0.9982169325057333,0.9971731205967093,0.31353882997947835,0.9981251820605296,0.9979840778925912,266.0,14.267398902974776,0.03394113520998138,6.952194786365542,9.301927396402725,8.288534600343423,0.9985139073791454,0.9990989396676343,0.9988794426747767,0.8865074931244179,3.1949431685832357,0.009935925448909448,1.7073539853320834,3.975085933991297,0.2992464880222787,4.336578636948542,0.9865216917975155,2.7371248620951434,0.9966831771741413,0.9943166917445936,5.37565041220094,1.0076084751767236,0.9992393622329121,0.42154633851697554,1.0004399702838052,1.004045775216928
1,20261202,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.485953699972015,2560,0.003,0.032634620495158466,0.021979760827792016,1489.0,14.492297898156062,0.034101978078692155,7.490437718624987,9.870088874880103,7.516740434142089,0.9989012421415163,0.9991875392531263,0.9991647365295644,0.5982219445845324,2.5475010492100094,0.005931706710571854,-0.045014971069400556,-0.2500313921698412,0.4341706110633846,0.5030369411901284,1.0026454384961576,-0.18571136764980878,1.0022939848525414,1.0008293963176509,-0.4143780129823824,0.9999998466540609,0.9992725134233567,0.5365597063455141,1.0006836690372238,1.000559468032509,1489.0,10.307594131472316,0.022633989453714656,5.260916709553263,6.986555272179043,5.4550249846442425,0.9989710825677967,0.9994489978288372,0.9994200166795818,0.315324083220084,1.4314494600535208,0.002934354493148611,-0.000635442554089951,-0.10505372842656577,0.3208751358951682,0.3376352210290047,1.0026229361194852,-0.19122622945720025,1.0018756662850243,1.000586981050055,-0.28429981470861776,0.999955276079724,0.999112742031236,0.4633763413727081,1.0005616115713822,1.000277629185602,266.0,14.85205607113714,0.03533199335665772,7.47997301441737,9.946651244891356,8.105411911574315,0.9982208804915687,0.9989899182865154,0.9989275276245572,0.9446062325823948,3.302812465819873,0.008867358058305365,1.5474714405234777,4.468546247866247,0.0059641193420742426,4.728912031247235,0.9876503467172065,2.4910107258469765,0.9968981415161388,0.9949877189141527,5.70374633347862,1.0090907492831538,0.9996091914076076,0.06880064217818926,0.9998051428306383,1.0047040589801088
1,20261202,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.230054099985864,2560,0.003,0.03302460234688739,0.023712338617441882,1489.0,14.696431066724994,0.03458232597718225,7.629020304913065,10.06792162382668,7.51133073847151,0.9988657587916662,0.9991564965647861,0.9991663888123302,0.6140287780326406,2.4141606640765403,0.006670654626079758,-0.11037535252098461,-0.3739139540632402,0.42644345518920146,0.5777961439478833,1.0036511112381923,-0.3045579787563071,1.003074743659401,1.0012698032252942,-0.6255281278095026,1.0000175489267233,0.9997382283066253,0.46328615128234674,1.0009566739809417,1.0007715608299195,1489.0,10.854753857607324,0.02383547326389144,5.544212382387325,7.413025058682423,5.668725592897467,0.998861802075626,0.999380470335164,0.9993735665918297,0.4061749589955374,1.5407278846894654,0.004230505193448381,-0.06301521019575371,-0.18182293272835628,0.3232564768620613,0.3761984122975904,1.0034824301440166,-0.3160595358095577,1.0022473393425366,1.0008519318931748,-0.4419769148989303,0.9998698735186402,0.999113950025274,0.46556366818282413,1.0005696588252326,1.0002563524800312,266.0,15.063330461829002,0.035834600223518635,7.5666172047011955,10.024324447051358,8.316438423990991,0.9981661419564744,0.9989635728124789,0.9988704587672721,0.9738486041624949,3.1568458633554948,0.01101487293004144,1.498000188383514,4.382180880976366,-0.06451291723653096,4.631595378968483,0.9881658110216632,2.4021569250394634,0.9970837390285956,0.9939560031737952,5.871631546113491,1.008474144964985,0.999215930023934,0.06155450276202146,0.9993912436842183,1.0042456472905514
2,20261212,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.373941000027116,2560,0.03,0.0347187360317258,0.023394837016474622,1489.0,15.086056033973287,0.03594649784982189,8.320596496070602,10.055622998893016,7.5657918761946705,0.9984333885595056,0.9991548123633125,0.9991517695077861,0.6063541997313546,2.7344284967588606,0.005679106266027598,-0.1912575379057517,0.31379204039394815,0.053172593092360526,0.3713114798609558,0.9904141239983598,0.41221254987532063,0.9914209760877438,0.9935632505453541,1.5384663033357242,0.9966380571872164,0.994314577339441,0.8910961937357058,0.9966954413708471,0.9958925994816756,1489.0,10.591195565389548,0.02338354709319784,5.748550255098244,7.0419409962559945,5.434948065454377,0.9985999752211008,0.9994466757387324,0.9994169489293402,0.32956863830588623,1.515650975954285,0.002855069731339562,-0.12952347344689855,0.059460207013218615,-0.07038345868814469,0.15895180920238064,0.9914173946460384,0.5362639265623557,0.9937700788039928,0.9952775211915843,1.4673713723819901,0.9985623897161714,0.995800088157717,0.6467442895670956,0.9978341546584545,0.9979566156495674,266.0,14.384367345357527,0.03421939488052204,7.074836029520816,9.36058138550934,8.320831401178499,0.9984553631184955,0.9991154435712907,0.9988698661564581,0.9249576831596217,3.1844205293278156,0.009957711065129656,1.28457151861588,4.1843831691366615,0.15186101408215422,4.379754360713776,0.982922874919334,2.589299515833517,0.992535563595037,0.9925508653250107,6.020108586505131,1.0074361300714154,0.9960804595917644,0.7820679623518174,0.9983078709251146,1.0027843205147637
2,20261212,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.045398799993563,2560,0.03,0.03489897147012814,0.024313234439028747,1489.0,14.091092763680654,0.033575736069825626,7.528468069881295,9.087619268198239,7.700405173216748,0.9987038990256134,0.9993028702113179,0.9991133000608113,0.6461185047905276,2.7090558402224043,0.006010987596136039,-0.12833220410745164,0.056796872213901575,0.07294035196345144,0.1581623667277114,0.9947010494144993,0.2052584009068994,0.9952024044796937,0.9961625646176825,0.7869182450497476,0.9977353136868272,0.9975551804872467,0.433260435685753,0.9987127818717066,0.9976707894396315,1489.0,10.33312486182005,0.022813771149298525,5.388030801450772,6.635196377618846,5.806613688115924,0.9987589357065814,0.9995065355232277,0.9993306409187027,0.42209082374653184,1.5977764066159112,0.004142536604447798,-0.11514095277683052,-0.22673178149753,-0.04126303377414302,0.25761866722667065,0.9948492237997654,0.28442558360140424,0.9960970488566281,0.9965497301584779,0.8018961129797049,0.9983448607921361,0.9969132564978528,0.4857931284173844,0.9984411177325667,0.9981765928979004,266.0,14.756707634325466,0.03510516615375316,7.325498370916396,9.608972632863377,8.47143073887424,0.9983125370095243,0.9990493667102182,0.9988273458265653,0.9527538336271516,3.1774397510834915,0.010636312538810009,1.3141867116760264,4.117746078935933,0.08255338544652384,4.323162562891521,0.9843700072775453,2.5083507764683333,0.9936821764399782,0.9921455297391559,6.053360257883128,1.0071130122603082,0.9966614592712569,0.619343760132864,0.9984254150615073,1.002773165378567
3,20261222,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.356781299982686,2560,0.003,0.033342018385742384,0.02264763512385161,1489.0,12.601974924572747,0.029753315405968126,6.745744257226348,7.837272945862904,7.202906301466336,0.9989766872093123,0.9994473432039447,0.9992376555014817,0.5212110654458004,2.3690370269192917,0.005672866298379304,-0.006712912010918857,-0.1896552849066097,-0.011857794075950535,0.1901441494262216,0.9981158267544165,0.09368860539390766,0.9983148466384639,0.9978327824060688,0.2681300811827043,0.9983985051736104,1.0021460585966855,-0.31876015537221747,1.0013048996152991,0.9992648033738389,1489.0,9.054353543261835,0.019871934151601586,4.750889717788277,5.695823333423354,5.193068604420881,0.9990560054521879,0.9996016903075436,0.9994797718156251,0.29944167936525623,1.387078511165569,0.002818124927787348,0.02831688401391547,-0.09690619670478957,-0.04775032580952671,0.11168146889686249,0.9986715207487751,0.12410604036300299,0.9991930822083798,0.9987180925045792,0.3022096327365489,0.9994016725409124,1.0011808207383623,-0.24177720228490784,1.00042841572825,0.9996455709154136,266.0,14.727286529363482,0.03503517542115133,7.394582255803525,9.742266291274012,8.203741176440957,0.9982676907502934,0.999030507447325,0.9989003987082399,0.9324425728784533,3.192530440919895,0.010042663676680193,1.4294350421384727,4.299624262064867,0.011795804646534873,4.531025543476613,0.9861278246861427,2.4892981882363188,0.9953692617459274,0.9930904325794616,6.002381574198154,1.0079318656793834,0.9989330347077949,0.18334881103919543,0.9994552312934175,1.0037605400209384
3,20261222,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.24748499999987,2560,0.01,0.03364021446463947,0.02359315920131303,1489.0,12.599861946229456,0.029748326655278635,6.776876497587597,7.8195648877432244,7.189219079069661,0.9989674208401609,0.9994507337818979,0.9992378098921075,0.5792633555041828,2.3398885335146877,0.006027578123000706,0.046999983895915455,-0.20635337035752052,0.008648304136135727,0.21181478963602954,0.9973533791881444,0.18802987386403203,0.997752805388764,0.9972317703976783,0.3783848698019767,0.998030117732659,1.0012959491122286,-0.17668207000977532,1.0008297123271916,0.9988370738434553,1489.0,9.403211669470526,0.020637586351854947,4.951093150560142,5.906590308716761,5.386952500284033,0.998974637985978,0.9995729116003755,0.9994379279443092,0.3808551295972907,1.504013194025859,0.004137918919284661,0.0512457388971468,-0.23458101726024172,-0.030491926119292575,0.2420416017390993,0.9978298659637866,0.20772188129953406,0.9987028269194791,0.9978616481870555,0.4311846955617966,0.9988369620683156,0.9997981944781595,0.0026678023527040295,0.9998064966168112,0.9990724635728914,266.0,14.864028231950323,0.03536047428241576,7.497715584707702,9.749469134801195,8.346942427057126,0.998213268855676,0.9990157206052372,0.9988611458222899,0.9377456765189882,3.269828852033015,0.010511588157287477,1.4375411925187107,4.122607191252787,0.06988371598334252,4.366611783444569,0.986313335862102,2.4832308975995545,0.9955322483063915,0.9919462008510457,6.107342928915841,1.0070471604247286,0.9981215423198107,0.3719132803676075,0.9991807902312364,1.0031928294860337
