role,source_gamma,source_cap,source_ess,n_neighbors,bandwidth_neighbor,bandwidth_multiplier,parent_validation_nrmse,unweighted_validation_nrmse,parent_n,parent_rmse_3d,parent_normalized_rmse,parent_rmse_x,parent_rmse_y,parent_rmse_z,parent_corr_x,parent_corr_y,parent_corr_z,parent_median_direction_error_deg,parent_p90_direction_error_deg,parent_median_abs_relative_speed_error,parent_mean_residual_x,parent_mean_residual_y,parent_mean_residual_z,parent_mean_residual_magnitude,parent_calibration_slope_x,parent_calibration_intercept_x,parent_calibration_slope_origin_x,parent_calibration_slope_y,parent_calibration_intercept_y,parent_calibration_slope_origin_y,parent_calibration_slope_z,parent_calibration_intercept_z,parent_calibration_slope_origin_z,parent_vector_gain_through_origin,unweighted_n,unweighted_rmse_3d,unweighted_normalized_rmse,unweighted_rmse_x,unweighted_rmse_y,unweighted_rmse_z,unweighted_corr_x,unweighted_corr_y,unweighted_corr_z,unweighted_median_direction_error_deg,unweighted_p90_direction_error_deg,unweighted_median_abs_relative_speed_error,unweighted_mean_residual_x,unweighted_mean_residual_y,unweighted_mean_residual_z,unweighted_mean_residual_magnitude,unweighted_calibration_slope_x,unweighted_calibration_intercept_x,unweighted_calibration_slope_origin_x,unweighted_calibration_slope_y,unweighted_calibration_intercept_y,unweighted_calibration_slope_origin_y,unweighted_calibration_slope_z,unweighted_calibration_intercept_z,unweighted_calibration_slope_origin_z,unweighted_vector_gain_through_origin,query_primary_n,query_primary_rmse_3d,query_primary_normalized_rmse,query_primary_rmse_x,query_primary_rmse_y,query_primary_rmse_z,query_primary_corr_x,query_primary_corr_y,query_primary_corr_z,query_primary_median_direction_error_deg,query_primary_p90_direction_error_deg,query_primary_median_abs_relative_speed_error,query_primary_mean_residual_x,query_primary_mean_residual_y,query_primary_mean_residual_z,query_primary_mean_residual_magnitude,query_primary_calibration_slope_x,query_primary_calibration_intercept_x,query_primary_calibration_slope_origin_x,query_primary_calibration_slope_y,query_primary_calibration_intercept_y,query_primary_calibration_slope_origin_y,query_primary_calibration_slope_z,query_primary_calibration_intercept_z,query_primary_calibration_slope_origin_z,query_primary_vector_gain_through_origin,replicate,label_seed,elapsed_seconds
local_full_inverse,1.0,50.0,6033.731809484177,8,3,0.5,0.08536178416832128,0.05713977332509895,1489.0,30.37916780466217,0.073467523666619,16.46585762061476,18.51842594446437,17.573766524591566,0.9931932194439204,0.9970321497074206,0.9951817949439348,1.6166757688826585,5.930276690487438,0.014513522015390978,0.47512377656205457,1.6517563006383587,0.004670577758530137,1.7187388673238595,0.974556688380806,2.079453722177149,0.9800810599675879,0.9869083801432915,4.13058201557422,0.9953402498665086,0.9909491531855626,1.358382614806601,0.9946773309379288,0.9930108168481916,1489.0,22.588731421037384,0.05026621097641454,11.745592831730985,14.136964642745351,13.131567573321911,0.9935405539024289,0.9977060299685968,0.9965157963302983,0.8464626113211335,4.359328012584948,0.006852542463814479,0.2898002057304698,0.2722700056044969,0.1165448693497268,0.41436435870504146,0.9777354863095001,2.022529109394341,0.9871665018831981,0.9898033062249887,3.315262912713308,0.9972784168233453,0.9926756073526499,1.344607352824596,0.9969374588544274,0.9963533933701955,266.0,23.63438724885274,0.05622453950250983,11.229921612017925,13.51252637056618,15.807743428504256,0.9957314790086036,0.9976544822663043,0.9959153313889988,1.2749108434887253,4.777854505384172,0.012848891472388817,-0.08114158890271947,0.27999031520087847,-0.1288374626413709,0.31871245007971033,0.9855957404670989,1.0193739020239576,0.9893801323091288,0.9966666777366309,1.1014366536181228,0.9993900798073597,0.9883177121909459,1.7495100429697743,0.993300499730027,0.9962786927498871,4,20270102,3.082581199996639
local_selection_optimized,0.5,50.0,4508.238858911287,16,6,0.5,0.08406281091760298,0.05591203899390595,1489.0,28.95268260998348,0.07001778022815473,16.039046656547082,17.177104662640506,16.910171142606423,0.9935901348047597,0.9974688272934656,0.9955554329726246,1.5317010821254309,5.7689065626959515,0.015607318454307274,0.5306200907121499,1.7287529067265346,-0.5906544496920849,1.9023714075132312,0.972264453414158,2.279487086158653,0.97832024275773,0.9862129313910425,4.3392579913174245,0.9950707770748379,0.9865728286536702,1.4176132679803573,0.9904635691486785,0.9912772267202113,1489.0,21.446431806809116,0.04772427657838104,11.391086680520946,13.119530997922192,12.572608634469256,0.9939708826160434,0.998038277396618,0.9968150255237062,0.8215627268318139,3.8789486840869363,0.007242826613191884,0.31878796326693387,0.4707989407051182,-0.2341613270805783,0.614905631128126,0.9749601088098712,2.2675097639253465,0.9855334646136331,0.9889660464343762,3.7636547602890573,0.9974521714651559,0.9897436512327685,1.4854948607983829,0.9944520581071445,0.9956812640107566,266.0,22.325594214714414,0.05311101322938455,10.419015154856313,13.15337062890378,14.726341071075863,0.9963359454973124,0.9977804393815138,0.9964980551788001,1.3662669318370024,4.213598240764352,0.012056429329737084,-0.5501265462907018,-0.4954874552352174,-0.81025661293109,1.0975713252576205,0.9873937528055818,0.4130170494088645,0.9889270649193204,0.9972692345986411,0.17746795164930518,0.9977080402125836,0.9844560194309319,1.6889967530533454,0.989266458792787,0.9939883514234067,4,20270102,3.082581199996639
local_unweighted,0.0,1.0,9922.0,16,6,0.5,0.08421656439483127,0.056820100326813665,1489.0,33.29210891639598,0.07907436991644866,18.929608535913406,17.705393575162482,20.8938621400363,0.9913497824658313,0.9972334360505719,0.9937008804371434,1.5715195099639878,6.671522703306361,0.014429551319864236,0.8639919104664202,1.6659084795491879,0.9943489089938257,2.1237850259389517,0.9689515843357411,2.9235036095010827,0.9767311668012838,0.9903477052387661,3.553362538009708,0.9977164683674372,0.9787059329397556,4.263317918268257,0.9899828547952196,0.9922333216300506,1489.0,24.376268642153125,0.05363671025758261,13.399054449579065,13.336788939832308,15.388238156007334,0.9920542647801137,0.9979510123327602,0.9954620692290225,0.7988660972391721,4.281312950918583,0.006896337326758641,0.3313143044061201,0.806912619584691,0.31722200377493154,0.9281739834902302,0.9713439125483624,2.5685066581308433,0.982926764057707,0.9913150844121077,3.4300633986586035,0.9990295918150474,0.9851796798654432,2.836481134136477,0.9939561615982594,0.9963303928485266,266.0,22.459866586053533,0.05343043772585922,9.6756445937111,13.139816033643738,15.432846249526108,0.9968575884165839,0.9977823910335747,0.9961766503193786,1.259147024694667,4.254937760229423,0.010934979230629948,0.27301159870677566,0.39141024487774495,-0.6802535472612765,0.8309525867251606,0.9853743215568956,1.3904439564884399,0.990536298683529,0.9957328105930797,1.4429938712699197,0.9993007438774465,0.9807580011315624,2.4135891287845936,0.9876321553461647,0.9945519886487704,5,20270112,2.866350800031796
local_full_inverse,1.0,50.0,6033.731809484177,16,6,0.5,0.08418734879254855,0.05679169493039908,1489.0,33.26319033009049,0.0790056833998713,18.896675597237014,17.65924252151674,20.91665929050018,0.9913585464617124,0.9972328163466436,0.9936796972642251,1.592986638951669,6.766173675538159,0.014410921068624924,0.7723449305589999,1.0360400557470184,0.9761129568741799,1.6194728134334722,0.9703142625152111,2.7414671010913167,0.9776094371543668,0.9903454603343492,2.923933093129932,0.9964089481256697,0.979457705362753,4.129673258838096,0.9903811231142102,0.9917916774106501,1489.0,24.352862666717396,0.053585208547408184,13.365299012202273,13.304867064107194,15.40815416540407,0.9920676822874539,0.9979506520929711,0.9954437077741395,0.8069027730212773,4.433468181378793,0.006977622768928681,0.24849451310535622,0.2394037243620293,0.3275263082032843,0.47574903977533295,0.9734418002339084,2.3219039255266836,0.9839125803283275,0.9921071621764704,2.623319086160109,0.9980072322796552,0.9864253784515369,2.635033093932492,0.9945785508932443,0.9959138421436805,266.0,22.3916721207272,0.053268207904996014,9.676046781250157,13.014531393613277,15.439659052384046,0.9968364362611533,0.9978247658549627,0.9961748779267913,1.2350993367646492,4.181650440859629,0.01103604368005156,0.08102998124959833,-0.4023881692149406,-0.7587388098698017,0.8626509596517615,0.9879441448660957,1.0021224748223858,0.9916644913561352,0.9961121075702243,0.5557235128435138,0.9974861843822308,0.980769405220581,2.3332702491216253,0.9874148028673968,0.9935904542070334,5,20270112,2.866350800031796
local_selection_optimized,0.5,50.0,4508.238858911287,16,6,0.5,0.08130591814578055,0.05509340802502934,1489.0,31.99134387069745,0.07598483369462955,18.015346380365667,17.350548998972187,19.946223373935286,0.9921099728532226,0.9973143987907113,0.9942493185892636,1.5926318353054276,6.3369732815372695,0.0140694042433662,0.4259354617408011,0.3889541391454766,0.4644296129649051,0.7405411570773631,0.9751754966374779,2.0726009679841155,0.9806907866122174,0.9927664441150376,1.8034368865028796,0.9965063099722354,0.9803795311125116,3.4764753888692326,0.9895751721705558,0.9920129031573802,1489.0,23.542770049547634,0.05180270837780456,12.790020396930329,13.111225335500015,14.790982727788101,0.9927160887499152,0.998003776604723,0.9958029622019837,0.8071110941955315,4.244286565986604,0.007041871388827442,0.10677283481333127,0.07275930384465859,0.07953724080245507,0.15172517004275196,0.9773227639016565,1.8771938418138916,0.985788094312678,0.9942960442349115,1.7955550935762972,0.9983344019711553,0.9867605791032164,2.3300643328016974,0.9939701342125424,0.9961219360362215,266.0,22.51024580222239,0.05355028632611133,9.635792966897053,13.099228385187365,15.565117271908672,0.9968558424918023,0.9978011727076561,0.9961198445028655,1.2560709708808862,4.132550562979976,0.010823786604839705,-0.07660158371661649,-0.5368998397841299,-0.9174326005882539,1.0657447242235096,0.9893592623298489,0.7363729821845624,0.9920930226320674,0.9981873590090663,-0.09020216484569232,0.9979643259715166,0.9802907555137779,2.251536596479724,0.9867033671714283,0.9936827615306756,5,20270112,2.866350800031796
local_unweighted,0.0,1.0,9922.0,16,6,0.5,0.10107673047494203,0.06579554580945107,1489.0,33.17012603966997,0.07865010526952539,17.92187598733116,20.944309701446365,18.449919070614225,0.9933385475147668,0.9963981462903142,0.9948207768251648,1.464049587191315,7.17784424124926,0.014124933407479058,1.4865903627207626,4.260192944217944,0.22930339933114777,4.517939229056033,0.9521380405866726,4.482818996534611,0.9629598321411728,0.9788033297762432,8.461101419847353,0.996235563575141,0.980120769066733,3.25000376691321,0.9889804713481944,0.989110516069176,1489.0,24.315629974770967,0.053781199635341184,12.705124419255439,15.467295317461804,13.805522450224153,0.9938032099939549,0.9973872268484131,0.9962934957794509,0.790803673024747,4.368297455206811,0.007211479342813768,0.7009832068654044,1.9891454242639235,0.19652045737777402,2.118182538249567,0.956177190541547,4.028876270731558,0.9733515854522926,0.9808798671061009,7.724751675525226,0.9982437438745433,0.9854531380752625,2.6119919032457233,0.9936138110585455,0.9948706527351037,266.0,22.903659421810367,0.054486189565846194,10.2004704006143,13.686113250215097,15.271487243184954,0.9964735251855469,0.9975941817673032,0.996220298908286,1.199969224118571,4.366994965644158,0.01093934275012465,0.19260169375741087,0.4274898672813331,-0.6523806540570305,0.8033949942925424,0.9891356980410502,1.0226570379158204,0.992932278416317,0.9948794539205256,1.689370206276692,0.9990565750494513,0.9846040009747106,1.8230793618425025,0.9897963216266827,0.9953847474052314,6,20270122,2.843843399954494
local_full_inverse,1.0,50.0,6033.731809484177,16,6,0.5,0.10101191960402361,0.06577271509771974,1489.0,33.13278531006788,0.07856156619341417,17.918261199328747,20.907489917349917,18.428083008050244,0.993292558914038,0.9963702659066724,0.9948276514522936,1.4648372004492654,7.105366776954252,0.014119028315172644,1.3393320011596268,3.6517738163036535,0.14659090746677603,3.8923965765223785,0.9531845278027977,4.270049005271964,0.9634926799495328,0.9786794581778099,7.87723205575233,0.9949087578954493,0.9806693380473838,3.0839348048182273,0.9890763265266854,0.9885006770012128,1489.0,24.275314118418365,0.05369202920787462,12.690250546740662,15.444367952623837,13.773885259896566,0.9937532654935393,0.9973638418791713,0.9963039513200438,0.7839749675742875,4.323112017657105,0.007191944834729437,0.5818909683801009,1.434148194752353,0.16884225787337126,1.5568833776611344,0.9579881177154685,3.7722626807917266,0.9740686137728026,0.9815399524852741,6.971743802041544,0.9972112006139814,0.9864331214656716,2.4215898180534623,0.9939989192693424,0.9943591677375628,266.0,22.749738998734763,0.05412002374075684,10.166654160579906,13.539967891791155,15.194046109545054,0.9964891080977065,0.9976447199764641,0.9962615412766913,1.18350224070468,4.229957139324561,0.011334902925733028,-0.016370278369637538,-0.36556433104097336,-0.7772941629913209,0.8591225069591134,0.9917453111594289,0.6143051771147725,0.9940258987791181,0.9952206839856347,0.8122250724267985,0.9972289841787313,0.984733917006051,1.6772771830349882,0.9895109778070424,0.9943901136865119,6,20270122,2.843843399954494
local_selection_optimized,0.5,50.0,4508.238858911287,16,6,0.5,0.09825777460318534,0.06414334460590991,1489.0,32.03398138083675,0.07595617830308053,17.385554555214256,20.08575934696038,17.901975515888136,0.993555226981952,0.996618383938324,0.9951286962009229,1.43952758660353,7.047742800980713,0.014322056694148719,1.1479802809587938,3.285318684699141,-0.3075945559800695,3.4936788627995137,0.9586500830168131,3.7365455379915247,0.9676703260775527,0.9811710672109654,7.016971935211103,0.9956279906379759,0.9806578203549465,2.6314994844175033,0.98783144342059,0.9891086041106023,1489.0,23.579672854034488,0.05215341302753184,12.343411389894374,14.92187798701847,13.452833326242109,0.9940043482205324,0.9975259394368616,0.9964785440920771,0.7898128529705642,4.323337891859793,0.0072915671592517824,0.5174024642802469,1.3968307553039299,-0.04880361472117227,1.4903768858299138,0.9623358707117157,3.377606914062767,0.9767340182589089,0.9834336827697759,6.366350224301357,0.9977441131114737,0.9862298739450382,2.2376927075681294,0.993221120128018,0.9947371432989283,266.0,22.756699261571327,0.0541365817148935,10.237387141609437,13.587404570539778,15.114420360400382,0.9964399235003338,0.9976308255890743,0.9963097835613594,1.1769751793528502,4.225657422854653,0.011144821429386064,-0.14606593695702158,-0.45998876146895035,-0.9492423626235462,1.0648877788837674,0.9929758123106777,0.39059666243718993,0.9944258894805136,0.9970877331895494,0.25769489433238846,0.9977249071990903,0.9843626981666875,1.5650157495868484,0.9888200266666543,0.9944956710377887,6,20270122,2.843843399954494
local_unweighted,0.0,1.0,9922.0,16,6,0.5,0.08905146397430873,0.06060152950659924,1489.0,33.712853092757165,0.08010199390404257,20.948524831571206,20.345814553894247,16.845284241395706,0.9903929014095287,0.9967262849587915,0.9958221497441543,1.670800189069364,7.169498997109648,0.014030549087093827,2.22776022496682,3.9330641761646836,0.6988387169173597,4.573869804228898,0.9435896942851596,5.748131392620849,0.9579277990000057,0.984188951722418,6.958168505592909,0.9979462004878952,0.9796579781512964,3.712936216887357,0.9895982040451278,0.9896856354921817,1489.0,24.69273750967302,0.054628019851810886,14.783762662261957,14.959554113906792,12.937673205820909,0.9912722170129991,0.9976381245479236,0.9967628336633132,0.8283485662967811,4.62157127057718,0.007200532897299553,1.0406419951959727,1.9907686458909792,0.26310200051271915,2.261706927588509,0.9473061288890157,5.068778879240185,0.9694407263873259,0.9847579523486345,6.498219573064034,0.999209884050924,0.9848687137850849,2.8066359656047837,0.9936311654350789,0.9951892210049732,266.0,21.918588123988986,0.05214277445996756,9.970068233930613,12.802043279332405,14.735329403645464,0.9966726500529088,0.9978961725666131,0.9965297553766854,1.3116435343436448,4.195202023991061,0.01103205618639409,0.2677470812260374,0.3821849109898088,-0.6857607030695504,0.8294706429812899,0.9836916485398199,1.5137391693587432,0.9893113550597814,0.9943043053870126,1.7858018177608983,0.9987198624255632,0.9808026212188345,2.400907690764001,0.9876406573719255,0.994084395956361,7,20270202,2.286723400000483
local_full_inverse,1.0,50.0,6033.731809484177,16,6,0.5,0.0888558931863804,0.060444282506572064,1489.0,33.6426847070235,0.07993527328888639,20.928327080310314,20.251808209559613,16.84338517516468,0.990366249809899,0.9967216145370135,0.9958177261913196,1.643142966340237,7.051753070120259,0.013720520505730653,2.178478566045372,3.299079781063854,0.614139645221095,4.000857879052407,0.9446399251364718,5.633308475564235,0.958691616250798,0.9839959009270897,6.361120231772219,0.9965727037718699,0.9799586956852983,3.5836795307035345,0.989552877213188,0.9890290012201,1489.0,24.625468559162048,0.054479199998909426,14.753990345818474,14.887229449405622,12.926866207806258,0.9912398133031929,0.9976331063998556,0.9967613738860022,0.8206358170045672,4.635076001055078,0.007319282158906089,0.9955076636196571,1.4033509558830355,0.2162121255998824,1.7341214193244132,0.9491264375688012,4.8844926429206055,0.9704562846996966,0.9854138168901068,5.716846497062136,0.9981279879332774,0.9856432845560458,2.6295425484203747,0.9938528420920089,0.99463054844393,266.0,21.924720563872295,0.052157363101713816,9.99364662589132,12.717206167326802,14.801792669079006,0.9966310287674267,0.9979242527514457,0.9965010225312061,1.3063176415838933,4.1531832835125355,0.011015298620819416,0.08723093927340628,-0.4466707136299861,-0.8206292196844307,0.9383796030291364,0.9864159637782935,1.1250796573661717,0.9905927847352718,0.9947131031828167,0.8562042228232372,0.9968301458159483,0.9807357185028546,2.276796189532888,0.987220272122778,0.9930334501518576,7,20270202,2.286723400000483
local_selection_optimized,0.5,50.0,4508.238858911287,16,6,0.5,0.08601247847941193,0.05877916426288738,1489.0,32.65033151448269,0.07757743459867364,19.914860154358127,19.513910729158937,16.989696321370694,0.9911564771655964,0.996900828335484,0.9957453947977642,1.6759645951932771,7.029418586833391,0.013805386484247407,1.788419123883726,2.5459013312393974,0.17776426715530405,3.1163531067189467,0.9508206875250699,4.857529129367094,0.9629372792581138,0.9881033375869779,4.822072040452042,0.9976372321128474,0.9792143274230549,3.257597934395136,0.9879355274242528,0.9897048840879241,1489.0,23.987904201901987,0.05306870922802726,14.080548015552859,14.411051392751274,13.018422075536623,0.9919459678597619,0.9977546107917373,0.9967179145526782,0.8140939498895422,4.514804857665524,0.0071625206445518515,0.8221312047198794,1.1888414573531703,0.013049020630016657,1.4454805448137906,0.9542027682058273,4.323060528904108,0.9730809254598418,0.9887614962310277,4.5123453193131695,0.9987968767900617,0.985066709441469,2.5233003771056417,0.9929445738399023,0.995051388406431,266.0,21.882943887412466,0.05205797933639055,9.885879330972324,12.68697066794393,14.8382410785048,0.9966958480246795,0.997935104811888,0.9964878137464367,1.2529741827036858,4.042128417697062,0.010984958209394331,-0.03556431830507437,-0.553174211266689,-0.9580629163847176,1.106865430166928,0.9877943604233573,0.8969720193026518,0.9911243393306439,0.9965811572738627,0.2893473384413312,0.9972965948236141,0.9806695895774507,2.149995093579264,0.9867930004172004,0.9932219483714744,7,20270202,2.286723400000483
local_unweighted,0.0,1.0,9922.0,16,6,0.5,0.0832163599110097,0.056917057667042185,1489.0,30.853995854266646,0.07407548048572764,14.878998942299475,19.689846360362772,18.517408051762125,0.9947890322211913,0.9966472797439614,0.9945091218537567,1.6250680505410953,6.900876270297796,0.01428221306946756,0.934631426647236,2.59332894959387,-0.36069203090564644,2.7801060565448097,0.9629957341235048,3.441598692521822,0.9725369633062684,0.9868803365520579,5.114948736690877,0.9973947946906242,0.9809745261677263,2.613721218614728,0.9883301746495434,0.9909908405296984,1489.0,22.860054323726263,0.05085927673342262,10.845908643176147,14.591338449379261,13.857892756233145,0.994914933349445,0.997600978515072,0.9960573425071417,0.8237130159380568,4.672555646481757,0.006615689871060424,0.46921784674856387,1.2049384853838294,-0.17203654112271788,1.3044687473250955,0.965655396764251,3.200254087334997,0.9803995463462238,0.9882506043209413,4.684477479146551,0.9988097056772373,0.9859140102975984,2.2311692413877893,0.9930443087953066,0.9957133892290267,266.0,22.91798666472323,0.054520273065732795,10.61883873638335,13.309030340712555,15.340928526171707,0.9961938429431147,0.997727965293185,0.9961838118986727,1.32214156344628,4.488452686487671,0.011412378539097323,-0.2511899265708002,0.559174641908281,-0.5448600493899005,0.8201494575899341,0.9856117845463547,0.8480997632157141,0.9887603268219304,0.9939585565423573,2.0479960683789216,0.9990224126571376,0.984470165615849,1.952118809101819,0.9900300041065657,0.9949542392939158,8,20270212,2.7861522999592125
local_full_inverse,1.0,50.0,6033.731809484177,16,6,0.5,0.08310674663138462,0.05682364214769695,1489.0,30.863203011551338,0.0740975853891895,14.883687407901252,19.685075070618428,18.534048903038713,0.9947448848607184,0.996621968399935,0.9944941214057952,1.6219859405105452,6.915767679435059,0.014132677730915134,0.8636034736326255,1.9077964309577151,-0.4412086259440708,2.1401315925084576,0.9643297954390512,3.2801906719791276,0.9734235491740586,0.9867698016529358,4.450661198148623,0.9959187283120037,0.9817229919852005,2.416190631497301,0.9885227412560019,0.9903818778588801,1489.0,22.878067222309692,0.05089935200974753,10.842911344186868,14.614615291990402,13.865433757288113,0.9948625146481844,0.9975742274416343,0.9960457419933817,0.8289490463021579,4.723445362886545,0.006967341860332479,0.4092793241337548,0.5751584212546195,-0.21199292471660772,0.7370602246990341,0.9678141558838439,2.9686539691607408,0.9814912818194513,0.9891283127444326,3.794767392391975,0.9976819526537302,0.9872461062808041,1.9639444274362177,0.9935224163610833,0.9951995990158486,266.0,22.80735543525886,0.05425708917753901,10.64730739218584,13.068076080769965,15.36345321839281,0.9961635084065664,0.997806137236108,0.9961763465533544,1.35360029867958,4.451145641996179,0.01141442103953647,-0.47131355390390145,-0.24410983169927195,-0.7284885578345452,0.9013443597879938,0.9883194910427494,0.4211017084010109,0.9898828171851723,0.9943824782516435,1.140242567070203,0.9972018314646417,0.9844499699478632,1.771737479908893,0.9894960635515485,0.9938874979665606,8,20270212,2.7861522999592125
local_selection_optimized,0.5,50.0,4508.238858911287,16,6,0.5,0.08091815416615514,0.05551471011367258,1489.0,30.301500304448123,0.07274902755197014,14.188577633665341,19.29928791561386,18.558089109177203,0.9951059350959953,0.9967187449999512,0.9944998514582793,1.6021094179084285,6.744348474560392,0.013226482180910664,0.5149983392466138,1.1554807171458343,-0.9531969400695839,1.5839644515205005,0.9712087324419312,2.465550893160753,0.9780440401681137,0.9902822797023878,3.0232417222329673,0.9964969555804007,0.9806544112563181,2.0712625812154215,0.9864834489335026,0.9906913398895627,1489.0,22.508619702509307,0.050077401484962356,10.398014942130681,14.350679253689899,13.877220583860876,0.9951956162452403,0.997646933647518,0.9960472946232272,0.8061807422405513,4.636936495148092,0.006673342764957035,0.258883262696992,0.3760043718240315,-0.4511653455805777,0.6418333119963987,0.9733436791533431,2.3785577213945857,0.9843021249131302,0.9920098895904813,2.742245282745216,0.9981910797046895,0.9863154647821647,1.8835484275569456,0.9923348479263213,0.9954570148001375,266.0,22.72801459389112,0.05406834291461826,10.634710670746546,13.09528421526191,15.230860371336526,0.9961732231722101,0.9977973423977549,0.996250151278092,1.3238242925021122,4.367072394822356,0.011395684674708922,-0.6196847466772832,-0.3582943294975939,-0.8542055816572978,1.114473502398824,0.9898224790270989,0.15789909679105563,0.9904086741931449,0.9963021431704295,0.5529859826471011,0.9976694511906212,0.9841107458684525,1.7005629150478114,0.9889541268690782,0.9940393587956797,8,20270212,2.7861522999592125
local_unweighted,0.0,1.0,9922.0,8,3,0.5,0.08847356259077603,0.059611184881344086,1489.0,30.55892462493734,0.07257000991991312,16.68006313381667,19.316459835715534,16.80766930599481,0.9935629854959855,0.9969029270303583,0.9956887977674447,1.6101563444236462,6.803543150804109,0.015302302771787003,1.4590857264418633,2.5906406784500446,0.5238837329795617,3.0190734419068193,0.974222921807942,3.1477621709355077,0.9823014517022924,0.9918728108391774,4.173057902673975,1.0002388918497116,0.9930368795028851,1.553930604815804,0.9972412227773428,0.9967324540569215,1489.0,22.482368017779347,0.04950472782922358,11.77518542931925,14.335516304916345,12.700191024685134,0.9939328408904804,0.9976577972763921,0.9968180401358275,0.8166128533251158,4.664956116750766,0.006793742589806883,0.7841441546031644,1.1800898588107234,0.3479392724035063,1.4589571163495196,0.9758908463596517,2.6769268542449254,0.9879427237115467,0.9915746142624274,3.728315289681518,0.9999293666164988,0.9923946833164878,1.6314865770122822,0.9975084983943204,0.9982839100171731,266.0,24.021907865952514,0.05714642370516547,11.078775154993888,13.315399779302652,16.64370533573424,0.9958381930325304,0.9977245169614802,0.9954708688285965,1.2952012670958102,4.820061947793813,0.011579999655016344,0.4615208055654953,0.39356907240558997,0.08648617663493977,0.6126809344780937,0.9895242367015408,1.2618909851573363,0.9942089651807366,0.9973977307704819,1.0348585611701822,0.999956512466319,0.9872032441146684,2.1440244679358784,0.9933096499882703,0.9971635123322149,9,20270222,2.37443979998352
local_full_inverse,1.0,50.0,6033.731809484177,8,3,0.5,0.0882320063466651,0.059469841317008755,1489.0,30.552621341164993,0.07255504115476509,16.679472324056714,19.315921957240796,16.79741148955459,0.9935463510636018,0.9968854602958914,0.9956941966232427,1.5968725078948744,6.783135135813598,0.014733557803300464,1.4159971372608762,2.1540643561189974,0.4683111341512771,2.6199916910943446,0.9753120122407017,3.033326420294955,0.9830968501143943,0.991887690970109,3.733584320906857,0.9993727222389902,0.9935507265838456,1.422345163962916,0.9973990498651635,0.9964212074889487,1489.0,22.49294544949625,0.04952801865329796,11.771331750257222,14.379514157540756,12.672723322651917,0.9939144418431266,0.9976315298580877,0.9968310144706566,0.8134978055485003,4.721018672669488,0.006667843918418464,0.7537390308238149,0.7626915591997285,0.34238974812454936,1.1256339017116217,0.9776536706057212,2.5081243696438804,0.9889455769341716,0.9922126361622513,3.117949726466975,0.9991996251353059,0.9933381178765771,1.4667138491417404,0.9979354608779166,0.9980026286590993,266.0,23.994115249995545,0.057080307032992106,11.027323809145837,13.293045059749325,16.655649170110078,0.9958721708942695,0.9977306267214174,0.9954642300866732,1.3005663260781264,4.802485457973674,0.011201556551095813,0.37265572535513847,-0.04096795878572948,0.017996116730364935,0.3753325505527153,0.9912173072601885,1.0436717807194924,0.9950919041719497,0.99761664077588,0.5463745041082007,0.9989676013154569,0.9871882947722733,2.077938051945722,0.9931064796228399,0.9966436465360395,9,20270222,2.37443979998352
local_selection_optimized,0.5,50.0,4508.238858911287,16,6,0.5,0.08463650576178319,0.056798231379841274,1489.0,28.333662297020954,0.06728555337593117,15.32236145662197,17.89835973034149,15.73754674393509,0.9946109915492095,0.9973255399065901,0.9962224232745269,1.5329606417959591,6.070358151844158,0.013653949859444995,1.2451094924079982,1.8362993916314723,0.14158561859713298,2.2231373307072486,0.9740233496924354,2.9468600614367304,0.9815862771971234,0.9912497588039302,3.5400289481578966,0.9983467532982906,0.9891056783171466,1.753170823082769,0.9938490895970068,0.9945472400457861,1489.0,20.93335183983994,0.04609389387119424,10.866659652239735,13.34743861032715,11.914982576422974,0.9948720783715316,0.9979650491832049,0.9972063804089777,0.8159989525633337,4.213539418495408,0.006860631113039999,0.6591441762792588,0.7443414309584685,0.18278006646024025,1.010902450120373,0.9755094866971039,2.581866996689243,0.987133392047249,0.9917427642957312,3.2417105325865805,0.9990070878840023,0.9902784582083939,1.8234821282572966,0.9959940739744254,0.9972165946193814,266.0,22.664408037641323,0.053917027405701944,10.183554573864486,12.703045271931884,15.767157282055418,0.9964780292746549,0.9979346259784876,0.995972037391595,1.2556077881930443,4.4541811578098445,0.010984958209394331,0.06106171926732011,-0.7754043078277776,-0.3463046164574289,0.8514148586543946,0.9913691595995823,0.7204759389764348,0.9940439026555187,0.9974339280921699,-0.14303509589572627,0.9970802608385247,0.9830376427835724,2.381003757341432,0.9898189904530303,0.994406730588573,9,20270222,2.37443979998352
