protocol,subset,comparison,n_seeds,delta_nrmse_radial_mean,delta_nrmse_radial_std,delta_nrmse_radial_median,delta_nrmse_radial_sem,delta_nrmse_radial_ci_low,delta_nrmse_radial_ci_high,delta_nrmse_radial_probability_mean_below_zero,delta_nrmse_radial_wins,delta_nrmse_radial_ties,delta_nrmse_radial_losses,delta_nrmse_radial_sign_test_pvalue_two_sided,delta_nrmse_tangential_mean,delta_nrmse_tangential_std,delta_nrmse_tangential_median,delta_nrmse_tangential_sem,delta_nrmse_tangential_ci_low,delta_nrmse_tangential_ci_high,delta_nrmse_tangential_probability_mean_below_zero,delta_nrmse_tangential_wins,delta_nrmse_tangential_ties,delta_nrmse_tangential_losses,delta_nrmse_tangential_sign_test_pvalue_two_sided,delta_nrmse_3d_mean,delta_nrmse_3d_std,delta_nrmse_3d_median,delta_nrmse_3d_sem,delta_nrmse_3d_ci_low,delta_nrmse_3d_ci_high,delta_nrmse_3d_probability_mean_below_zero,delta_nrmse_3d_wins,delta_nrmse_3d_ties,delta_nrmse_3d_losses,delta_nrmse_3d_sign_test_pvalue_two_sided,delta_direction_error_median_deg_mean,delta_direction_error_median_deg_std,delta_direction_error_median_deg_median,delta_direction_error_median_deg_sem,delta_direction_error_median_deg_ci_low,delta_direction_error_median_deg_ci_high,delta_direction_error_median_deg_probability_mean_below_zero,delta_direction_error_median_deg_wins,delta_direction_error_median_deg_ties,delta_direction_error_median_deg_losses,delta_direction_error_median_deg_sign_test_pvalue_two_sided,delta_octant_nrmse_3d_mean_mean,delta_octant_nrmse_3d_mean_std,delta_octant_nrmse_3d_mean_median,delta_octant_nrmse_3d_mean_sem,delta_octant_nrmse_3d_mean_ci_low,delta_octant_nrmse_3d_mean_ci_high,delta_octant_nrmse_3d_mean_probability_mean_below_zero,delta_octant_nrmse_3d_mean_wins,delta_octant_nrmse_3d_mean_ties,delta_octant_nrmse_3d_mean_losses,delta_octant_nrmse_3d_mean_sign_test_pvalue_two_sided,delta_octant_nrmse_3d_std_mean,delta_octant_nrmse_3d_std_std,delta_octant_nrmse_3d_std_median,delta_octant_nrmse_3d_std_sem,delta_octant_nrmse_3d_std_ci_low,delta_octant_nrmse_3d_std_ci_high,delta_octant_nrmse_3d_std_probability_mean_below_zero,delta_octant_nrmse_3d_std_wins,delta_octant_nrmse_3d_std_ties,delta_octant_nrmse_3d_std_losses,delta_octant_nrmse_3d_std_sign_test_pvalue_two_sided,delta_worst_octant_nrmse_3d_mean,delta_worst_octant_nrmse_3d_std,delta_worst_octant_nrmse_3d_median,delta_worst_octant_nrmse_3d_sem,delta_worst_octant_nrmse_3d_ci_low,delta_worst_octant_nrmse_3d_ci_high,delta_worst_octant_nrmse_3d_probability_mean_below_zero,delta_worst_octant_nrmse_3d_wins,delta_worst_octant_nrmse_3d_ties,delta_worst_octant_nrmse_3d_losses,delta_worst_octant_nrmse_3d_sign_test_pvalue_two_sided
matched_raw_operational_structure,query_region_primary_support,octant_minus_unweighted,10,0.005903144562182413,0.002399334323657858,0.005802335870399591,0.0007587361330978451,0.0045155549785558064,0.007326240464432096,0.0,0,0,10,0.001953125,0.02343437440060938,0.0048291079373925854,0.022024849705095356,0.0015270980148958373,0.021134469396953067,0.026586574102910376,0.0,0,0,10,0.001953125,0.019280774544428902,0.003672304932343777,0.018390945313997376,0.0011612847848876877,0.017488671066449468,0.021681215544553743,0.0,0,0,10,0.001953125,1.1832891055580883,0.2860805386982293,1.0690163590818393,0.0904666096534346,1.0290351477599482,1.3622365222748398,0.0,0,0,10,0.001953125,0.019688817978454724,0.0030134668213451735,0.01916368555245615,0.0009529418808798459,0.018049174558059572,0.02156402361547096,0.0,0,0,10,0.001953125,-0.000355757306584796,0.002904305826663619,-6.497125005080345e-05,0.0009184221433955219,-0.0020958706365804794,0.0012964466178398688,0.6483,5,0,5,1.0,0.016293758035476835,0.008012010429159975,0.013237129617332866,0.0025336201593168656,0.012028359185288105,0.021368445138273146,0.0,0,0,10,0.001953125
matched_raw_operational_structure,query_region_primary_support,octant_minus_global,10,-0.0018163612666203365,0.0008428312374088691,-0.0016820450521288638,0.0002665266393350138,-0.0023650725575906544,-0.0013919841055636754,1.0,10,0,0,0.001953125,-0.005161592374896706,0.0023014025411451306,-0.005228620715001492,0.0007277673842917985,-0.006574028715480995,-0.003873856440496067,1.0,10,0,0,0.001953125,-0.0043238113793846455,0.0018395916449927498,-0.004508735675434555,0.0005817299562792972,-0.005443482366840467,-0.003262516502397996,1.0,10,0,0,0.001953125,-0.3208846106874489,0.2105115382029206,-0.2991350863746334,0.06656959344667782,-0.4380160976786441,-0.19041750587466258,1.0,9,0,1,0.021484375,-0.006078796182066301,0.002342341171603494,-0.006644156008907401,0.0007407133159454357,-0.007389662695144416,-0.004642145978576928,1.0,10,0,0,0.001953125,0.0006528898874202688,0.0018420749533886785,5.826603233916039e-05,0.0005825152473456726,-0.0003370638067332542,0.0018192716997496485,0.11512,5,0,5,1.0,-0.007570297365579843,0.006444292322205823,-0.009007411204091542,0.002037864164610608,-0.010739700327251495,-0.003353772823871727,0.9995,9,0,1,0.021484375
matched_raw_operational_structure,query_common_strict_support,global_minus_unweighted,10,0.02233465002508775,0.00885875481259583,0.0224473215786454,0.002801384244078091,0.01716057870279286,0.027483040456221748,0.0,0,0,10,0.001953125,0.07437213810537334,0.018430669832236835,0.07245643468052343,0.005828289547242183,0.06430520645622022,0.08587900753980862,0.0,0,0,10,0.001953125,0.05900130474550837,0.013525149613522988,0.058318718908886485,0.004277027847327873,0.051481055385448934,0.06722941535636695,0.0,0,0,10,0.001953125,1.6567178361835713,0.49220773396152584,1.5692190864877071,0.1556497521268634,1.372638454606099,1.946912076053223,0.0,0,0,10,0.001953125,0.058001420409067396,0.01168966251758606,0.05385734809394471,0.0036965958634270052,0.05175725813616867,0.06552097693003928,0.0,0,0,10,0.001953125,0.019440807221303792,0.015776148085423557,0.012891334648963373,0.004988856065404306,0.011008222452507266,0.0293912213147533,0.0,0,0,10,0.001953125,0.09837194815085488,0.033648130680960425,0.09341179334767978,0.010640473195882738,0.07935512376982229,0.1185254514026185,0.0,0,0,10,0.001953125
matched_raw_operational_structure,query_common_strict_support,octant_minus_unweighted,10,0.021834090809827827,0.00934618881337235,0.022202326651040757,0.0029555244092242996,0.01638867691228805,0.027316208163552295,0.0,0,0,10,0.001953125,0.06719109760730209,0.011695056730602196,0.06756486730043097,0.0036983016633585163,0.060487191891705226,0.0742131258751742,0.0,0,0,10,0.001953125,0.05364827494270744,0.008706131502416017,0.05195566930550402,0.0027531205156578337,0.0486068552321252,0.058800334182888436,0.0,0,0,10,0.001953125,1.1153120810788617,0.438303150793122,1.2422573980393667,0.1386036262134502,0.8465925936572523,1.3530293164490819,0.0,0,0,10,0.001953125,0.04863808523949624,0.007226202027270387,0.04935184521941108,0.0022851257238700596,0.04446279730751919,0.052953014968011226,0.0,0,0,10,0.001953125,0.020397680759372504,0.010928153871848163,0.0205269108803626,0.003455785685582802,0.01410288996065204,0.02694416873503138,0.0,0,0,10,0.001953125,0.0964314633690372,0.02080412526105773,0.10108970695223121,0.006578842055238751,0.08399017767684566,0.10831772656362762,0.0,0,0,10,0.001953125
matched_raw_operational_structure,query_common_strict_support,octant_minus_global,10,-0.0005005592152599228,0.003742158536596659,0.0007484672546943238,0.0011833744341088008,-0.0029727473292694164,0.0013051940789393422,0.6425,4,0,6,0.75390625,-0.007181040498071262,0.008203667865800726,-0.005381555808238819,0.002594227562346284,-0.01225893381949622,-0.002645907043535346,0.99978,8,0,2,0.109375,-0.0053530298028009295,0.006380514803315185,-0.003881694990120102,0.002017695942289725,-0.009246601770984856,-0.0017880361215087764,0.9993,8,0,2,0.109375,-0.5414057551047097,0.40586032918206577,-0.5742572586000896,0.1283443052121031,-0.7885962957047229,-0.3151521767352559,1.0,9,0,1,0.021484375,-0.009363335169571168,0.005976708967178375,-0.008840252906849616,0.0018900013248236204,-0.013040109287184243,-0.005993137050190842,1.0,10,0,0,0.001953125,0.000956873538068715,0.007207075536922445,0.0017256000476063987,0.0022790773965555874,-0.003480943967546192,0.004953006019120192,0.3207,2,0,8,0.109375,-0.0019404847818176862,0.019528511597118436,0.006752457064599454,0.006175457595990675,-0.014655946303646378,0.008114696479625453,0.6092,3,0,7,0.34375
matched_raw_operational_structure,query_region_primary_near_octant_boundary,global_minus_unweighted,10,0.009747867434006656,0.0022310768265230937,0.009798869790657902,0.0007055284406633341,0.008469526624201097,0.011090818289603208,0.0,0,0,10,0.001953125,0.043203117334483905,0.010400118207424335,0.0400321808306312,0.003288806147044838,0.03780797242797386,0.04997166388056924,0.0,0,0,10,0.001953125,0.03515653692922006,0.008094368601415984,0.032887245563846715,0.0025596641001426135,0.030995243310993407,0.04039732273274764,0.0,0,0,10,0.001953125,1.5533758067815095,0.7577799468594975,1.523390371422761,0.23963105972773702,1.1338810600234712,2.018114287033395,0.0,0,0,10,0.001953125,0.029770351516964395,0.0065720700697828715,0.02938000096926141,0.0020782710362735614,0.025899745757683737,0.03363934102615632,0.0,0,0,10,0.001953125,0.006157701171301528,0.005799462906992166,0.005870064813734151,0.0018339511991756494,0.0028565645796570357,0.009638249737786103,2e-05,1,0,9,0.021484375,0.0371147460551978,0.009227202943818099,0.036507186763151483,0.002917897773507588,0.03178108831260609,0.04260178726679928,0.0,0,0,10,0.001953125
matched_raw_operational_structure,query_region_primary_near_octant_boundary,octant_minus_unweighted,10,0.006846767040158403,0.0010792995720394004,0.0070079460552736755,0.0003413044925289488,0.00618867250374132,0.007453957647681854,0.0,0,0,10,0.001953125,0.03622327348863183,0.006644262323216465,0.03514538122174651,0.002101100231300588,0.03275791615203245,0.04050572195823633,0.0,0,0,10,0.001953125,0.029263448621368114,0.0051063852134756995,0.028450427361576186,0.0016147807884788344,0.0266327387803462,0.03249486199407149,0.0,0,0,10,0.001953125,0.9393191587835975,0.5821003058733376,0.8447204542283702,0.18407627932404358,0.6308910168161803,1.3086398145433442,0.0,0,0,10,0.001953125,0.023068352465270232,0.004043948989202742,0.02259981167590666,0.0012788089547416327,0.020793603142782655,0.02546954850184665,0.0,0,0,10,0.001953125,0.006008968545929708,0.004121618822690304,0.006637047523651997,0.0013033703126723046,0.0036092781507656726,0.00843958681220611,0.0,0,0,10,0.001953125,0.03205149462005909,0.009565890611157497,0.0333436849980942,0.0030250002179277795,0.026341954002853586,0.037530345171452414,0.0,0,0,10,0.001953125
matched_raw_operational_structure,query_region_primary_near_octant_boundary,octant_minus_global,10,-0.0029011003938482537,0.001760566103426519,-0.0032232943922282722,0.0005567398858115373,-0.003943668730765517,-0.0018653373092798603,1.0,10,0,0,0.001953125,-0.006979843845852074,0.0043151014393928554,-0.005539923379109468,0.0013645548883152443,-0.009673581348311764,-0.004623846748550736,1.0,10,0,0,0.001953125,-0.005893088307851938,0.0034691840869043424,-0.00478156044019995,0.0010970523337029239,-0.00804648573430527,-0.004001091268307405,1.0,10,0,0,0.001953125,-0.6140566479979119,0.29948691863565696,-0.686302343573991,0.0947060792314203,-0.7847735462377134,-0.43607448400948357,1.0,10,0,0,0.001953125,-0.006701999051694163,0.0030142559166468326,-0.006554758823167181,0.0009531914147242639,-0.00842425835707716,-0.0049240045444907034,1.0,10,0,0,0.001953125,-0.00014873262537182103,0.00216279594151993,-0.00035246421479857154,0.000683936128937131,-0.0014085908942837878,0.0011155067405351938,0.594,6,0,4,0.75390625,-0.00506325143513871,0.0028068633649970566,-0.0048425142500637675,0.0008876081314275235,-0.006774423252384409,-0.003479690411570835,1.0,10,0,0,0.001953125
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,10,0.0032185385774633965,0.001527384291097596,0.0035720588116205584,0.00048300132222300446,0.002279530893950597,0.00406050792392054,0.0,0,0,10,0.001953125,0.015025360676742294,0.004105638188598222,0.014757129758175308,0.001298316792453833,0.012767137544113332,0.017569852058884127,0.0,0,0,10,0.001953125,0.012080713116515623,0.003067767599866998,0.011938565675598423,0.0009701132947647775,0.01038682989637848,0.013974114941536058,0.0,0,0,10,0.001953125,0.6083894959864731,0.5168483172142823,0.735075610669063,0.16344178872223447,0.2943642564884069,0.8949408516396932,0.0001,1,0,9,0.021484375,0.014171817524249364,0.0035515708987967263,0.013859562989803176,0.001123105331176902,0.01211123069932924,0.016241987428083762,0.0,0,0,10,0.001953125,-0.00181739121803286,0.0033465481508294236,-0.0004200277609491612,0.0010582714456045686,-0.0037961431940511355,0.00015695814739657006,0.96342,7,0,3,0.34375,0.006345994593574861,0.017115212671286472,-0.00040464549253349524,0.005412305467943998,-0.0027887402572959736,0.017243610070981127,0.10364,6,0,4,0.75390625
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,10,0.001359670014394672,0.0009365569013707586,0.0015396900992377324,0.000296165296668127,0.0007942119345543606,0.0018888155706547505,0.0,1,0,9,0.021484375,0.010154644599984542,0.0035417646148040204,0.010114219854992751,0.0011200043118969618,0.008235215649024252,0.012362927476390525,0.0,0,0,10,0.001953125,0.008050581850062749,0.002662172913593851,0.008048540493156287,0.00084185299321632,0.006605086623848481,0.009726413321958869,0.0,0,0,10,0.001953125,0.4379786674979881,0.4475418944340789,0.5284218582383424,0.14152517347583227,0.14780196126646422,0.6675405193430032,0.00222,1,0,9,0.021484375,0.008257254511330261,0.0032623464650849876,0.008456254724734685,0.0010316445346267536,0.006384228939176696,0.01021098910361869,0.0,0,0,10,0.001953125,-0.004190824961981943,0.00248112801973304,-0.004810822998676065,0.0007846015708819601,-0.005617256421691523,-0.0027262849174171733,1.0,10,0,0,0.001953125,-0.003248563762115392,0.013425304230424633,-0.006645305020287345,0.004245453964883585,-0.010734860423566073,0.004987778254991244,0.78964,7,0,3,0.34375
