loss_name,loss_label,n_basis,n_diffusion_modes,n_seeds,weighted_validation_nrmse_radial_mean,weighted_validation_nrmse_radial_std,weighted_validation_nrmse_radial_sem,unweighted_validation_nrmse_radial_mean,unweighted_validation_nrmse_radial_std,unweighted_validation_nrmse_radial_sem,weighted_validation_nrmse_tangential_mean,weighted_validation_nrmse_tangential_std,weighted_validation_nrmse_tangential_sem,weighted_validation_nrmse_3d_mean,weighted_validation_nrmse_3d_std,weighted_validation_nrmse_3d_sem
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",4098,4095,10,0.06104023258525111,0.004563318427891021,0.0014430479920754464,0.06231613471001211,0.007977995859159974,0.002522863807833742,0.35273068501733057,0.011294251456656332,0.0035715559069708497,0.28232186169273893,0.00815218161063039,0.0025779461788931956
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",4354,4351,10,0.06060634578418402,0.004764317651832188,0.0015066095276334798,0.06194683962133805,0.00791288142530671,0.002502272815880873,0.358942140249018,0.01278717857841633,0.0040436609155109614,0.2871704129199316,0.009179274028806654,0.0029027413197859077
unweighted,Unweighted,3,0,10,1.0614765532205093,0.006575905406558704,0.0020794838762541053,0.9669339049933431,0.00332121780627549,0.0010502612873338414,0.8670712317971956,0.0035534337812450035,0.0011236944263318725,0.9437630037697267,0.0027408004857151854,0.0008667172146955773
unweighted,Unweighted,35,32,10,0.8638677773240472,0.010813077569929,0.0034193953637054264,0.7239455893476952,0.012201210471958402,0.003858361530248654,0.7138893628074465,0.006526714766717336,0.0020639284301081306,0.7728694905705065,0.0072887897736731485,0.002304917707095033
unweighted,Unweighted,67,64,10,0.7113991459004188,0.015202820137148626,0.0048075538491263075,0.5880908702688542,0.014015675025229372,0.004432145602446273,0.7032809328380202,0.00996394289659821,0.003150875402910593,0.706396686970191,0.009210101993091056,0.002912489978062411
unweighted,Unweighted,131,128,10,0.59304716159408,0.01840625545502858,0.005820569043278924,0.4915179013259201,0.014558551660462814,0.004603818268028882,0.7020884669387603,0.01246460374976268,0.003941653798072553,0.6640197937810798,0.007425244587451165,0.0023480685080182993
unweighted,Unweighted,259,256,10,0.4058167435052482,0.014162648576874388,0.004478622720346537,0.33794654607507824,0.010654225269721328,0.003369161855684118,0.5915835614793988,0.009260249470246437,0.0029283480027346375,0.5305261484122216,0.006936869990996771,0.0021936309004021515
unweighted,Unweighted,387,384,10,0.2778128521400288,0.012540528321687824,0.003965663255838227,0.23185517635842556,0.008727583810702648,0.0027599043311832194,0.528388464027975,0.009659429624487523,0.003054579851148553,0.4521313856263842,0.008521119400515267,0.00269461455198768
unweighted,Unweighted,514,511,10,0.2190002890293942,0.012391297408686526,0.003918472297599173,0.1823689337504129,0.009316484235559447,0.002946130996942052,0.46349700842907116,0.012434790799286938,0.003932226115345239,0.3913182298160629,0.00860746147635486,0.002721918313743691
unweighted,Unweighted,643,640,10,0.18723289421338435,0.009003636007791211,0.0028471997007725757,0.15558176980639402,0.0066880839033423315,0.0021149578316871187,0.44356020910836935,0.010812938465487667,0.0034193513750187003,0.37002740239742404,0.007706931278364322,0.0024371456610024424
unweighted,Unweighted,771,768,10,0.1578919752090266,0.007734967706351224,0.002446011557991832,0.131208374870805,0.006654750762874739,0.0021044169671427266,0.4192813548375608,0.01015484114205889,0.003211242728609158,0.34629413731445846,0.006319503110479583,0.001998402350963417
unweighted,Unweighted,899,896,10,0.13257321574614248,0.0063067785117003235,0.001994378479517991,0.10914606754443923,0.005093374396784582,0.0016106664069825479,0.3857631596625276,0.007770432441209291,0.0024572264918683783,0.3165472970716103,0.005575183313656024,0.0017630277644117961
unweighted,Unweighted,1027,1024,10,0.12032062893525639,0.006125062734743434,0.0019369149053209001,0.09851226625484895,0.005862930819692199,0.0018540215154225325,0.3664239696194235,0.008998780700847541,0.002845664317904453,0.29983838267600793,0.006790794932120119,0.0021474379108628095
unweighted,Unweighted,1283,1280,10,0.10271021499809856,0.005086865755886082,0.0016086081940114095,0.08187601331008568,0.0032059134355221742,0.001013798843758543,0.3411222664512101,0.0060533377053794,0.0019142334595176193,0.27780919836767015,0.004776608863951217,0.0015104963501835194
