protocol,subset,loss_name,loss_label,n_seeds,nrmse_radial_mean,nrmse_radial_std,nrmse_radial_sem,nrmse_tangential_mean,nrmse_tangential_std,nrmse_tangential_sem,nrmse_3d_mean,nrmse_3d_std,nrmse_3d_sem,direction_error_median_deg_mean,direction_error_median_deg_std,direction_error_median_deg_sem,direction_error_p90_deg_mean,direction_error_p90_deg_std,direction_error_p90_deg_sem,vector_gain_through_origin_mean,vector_gain_through_origin_std,vector_gain_through_origin_sem,octant_nrmse_3d_mean_mean,octant_nrmse_3d_mean_std,octant_nrmse_3d_mean_sem,octant_nrmse_3d_std_mean,octant_nrmse_3d_std_std,octant_nrmse_3d_std_sem,worst_octant_nrmse_3d_mean,worst_octant_nrmse_3d_std,worst_octant_nrmse_3d_sem
matched_raw_operational_structure,query_common_strict_support,unweighted,Unweighted,10,0.0880534571311693,0.0133196621960355,0.0042120470203512355,0.1903727685106736,0.011783437935260542,0.0037262502542655023,0.15729002396563352,0.009594415946743947,0.0030340207210751632,4.6927289087303725,0.6859310305685041,0.21691043743830543,13.377394507112665,1.2575918719884631,0.3976854682398449,0.9742437648194638,0.009025681231660428,0.0028541710126680792,0.15374738376779787,0.0074753931812785055,0.002363926885813205,0.06697815611242415,0.012308100695951282,0.003892163186990962,0.2509848219968406,0.02928865188645362,0.009261884955698074
matched_raw_operational_structure,query_region_primary_near_octant_boundary,unweighted,Unweighted,10,0.1075164316594873,0.005281244993818985,0.0016700763061829865,0.2698856877073471,0.010749023315407022,0.003399139629894067,0.22711549257779245,0.00795280918624071,0.0025148990825230866,8.182685872403034,0.45675329090378497,0.1444380728033428,18.969436424541982,1.3550948856252183,0.42851862842210525,0.967487355637855,0.00711908832310319,0.0022512533964914785,0.1965206083217259,0.006601276758564,0.002087507002219567,0.0747770433180436,0.0034335839660150696,0.0010857945870041798,0.3054917715065797,0.03321631889107302,0.010503922318226912
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,unweighted,Unweighted,10,0.10872592894450706,0.005564048796128926,0.0017595067208085267,0.3456659354278676,0.0130438646329535,0.004124832173104926,0.2826704775303064,0.010469556539029758,0.0033107644755243576,12.558403974523412,1.2583952150783122,0.3979395076304929,34.41321493756206,1.9793930197658047,0.6259390327098632,0.9228173269725192,0.006634255300137078,0.0020979357327477145,0.23358705007785513,0.009186282789648668,0.002904957684569524,0.10859057635074157,0.012636534255898531,0.003996022997938038,0.41463976731104024,0.02897784659596384,0.009163599693020276
retuned_practical,observed_test_octant_parent_weighted,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.06223701856190548,0.002778472550399739,0.0008786301675520156,0.33816922764770224,0.014814021693820314,0.004684604985961771,0.2706562430336714,0.011348031725325954,0.003588562721188029,9.844663980961263,0.5435211519670483,0.17187647966943795,28.091481835516724,1.277583163886331,0.4040072698164982,0.9283090682998326,0.010315209764472939,0.00326195573981435,0.218723381884334,0.008091713684965378,0.0025588245418444767,0.08371616349300909,0.008215624243449364,0.0025980085009397664,0.36560921917798994,0.018810319373491625,0.005948345273542503
retuned_practical,observed_test_global_parent_weighted,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.06364513176598854,0.0028154948866346307,0.0008903376582322996,0.3419214984611472,0.016626219692747978,0.00525767231074285,0.2779480411628237,0.013006232207843497,0.004112931755382594,10.101912986551804,0.7148273445503639,0.22604825425491004,28.376026124399335,1.2769704508371607,0.40381351293774964,0.9263488471319764,0.012436907656026312,0.003932895524222909,0.21777502062714033,0.008734676129433147,0.0027621471192912444,0.07742467863875731,0.008730427647245315,0.0027608036312600243,0.3505536814442237,0.019745059469479853,0.006243936045903225
retuned_practical,observed_test_unweighted,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.05557729875244577,0.008054558541599251,0.002547075053861771,0.3138925843446363,0.04147642840033641,0.013115998295395713,0.2559780425954987,0.03387528626193795,0.010712306097793518,8.305652549093699,0.7122295363452817,0.22522675516967672,24.386685126603286,1.518998975435101,0.48034965258370765,0.9242844936230561,0.016904382950901062,0.005345635256456565,0.21951459692365044,0.026376049715771472,0.008340839277967466,0.07676358901206298,0.027323000216146753,0.008640291319229667,0.3562503835841835,0.08930714097412462,0.02824139767959824
retuned_practical,query_region_primary_support,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.13200876892948352,0.004724533089447978,0.0014940285443487637,0.34254719840068776,0.01015364220791064,0.0032108635923418553,0.2889092849173761,0.00797877424856262,0.0025231099561756317,11.161410934033725,0.5879116125331536,0.18591397584671598,30.446608963976377,2.2528156653199147,0.712402865091853,0.9130201044510832,0.007804520953467909,0.0024680062259467587,0.2319704123890646,0.0069291140938360415,0.0021911782703695577,0.0939407428909033,0.005003096324251497,0.001582117973785104,0.39959560592529253,0.016106324555709574,0.005093267032994178
retuned_practical,query_common_strict_support,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.11159063974304684,0.01755576808534387,0.005551621322337992,0.2685907525198314,0.028458759219922164,0.008999449851727074,0.2192458607940893,0.021137742942626908,0.006684341229385089,6.650137376248276,0.613359912638994,0.19396143493811194,17.791619974785764,3.271560419140082,1.034558242733778,0.937514709548626,0.014229641682990221,0.004499807800632075,0.2098553424072631,0.017321461829578434,0.0054775271785135185,0.0957676830730548,0.023165740049570786,0.007325650224002562,0.37088071710493364,0.05146655931306129,0.016275155076142456
retuned_practical,query_region_primary_near_octant_boundary,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.11588207594995296,0.0047885915492525254,0.001514285607987235,0.3150397074424939,0.011614253844554516,0.0036727495472159456,0.2635568284831843,0.009200839555183075,0.0029095609380149004,9.50568762931432,0.5055934712695559,0.15988269393226998,22.193556442545535,1.861834340486828,0.5887637141855824,0.9339606674614916,0.010161867977539945,0.0032134648090954994,0.22591354893547355,0.006427939913135206,0.0020326930788212134,0.08406697191254567,0.005544176018022729,0.0017532223965834556,0.35127335228043605,0.01702636057210999,0.005384207967115512
retuned_practical,query_region_primary_far_from_octant_boundary,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.11590927091463481,0.005973781701207494,0.0018890756420451113,0.35556729999726366,0.012968658071222298,0.004101049770098861,0.29135719378789127,0.010330191058044592,0.0032666932408125567,13.311430789364783,0.5728506934143133,0.1811512950396048,32.8433103351734,2.9359370419513025,0.9284248119423437,0.9084191143859659,0.007773643209764594,0.002458241826035819,0.23844737109251546,0.010238391637204304,0.003237663715038593,0.10960409262205935,0.015229718963746846,0.004816060004969936,0.40266848496208923,0.02374092007840115,0.007507538119577088
retuned_raw,observed_test_octant_parent_weighted,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.06278029756215128,0.0036726215300982787,0.0011613849018883198,0.34075868800267967,0.015070140620199056,0.004765596901885152,0.2727419775765438,0.01178239385092892,0.00372592008580978,9.964443704116173,0.49356826115847763,0.1560799886029606,28.577703211809723,1.0103533230283688,0.31950177422894965,0.9289032440874081,0.010254075917887621,0.003242623520080659,0.22198611984887226,0.008971942051131332,0.0028371771916617878,0.08140246996862527,0.0073223132807419935,0.0023155187708444637,0.3639187496480776,0.023700313248756297,0.00749469711255347
retuned_raw,observed_test_global_parent_weighted,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.06429753414779,0.0035846829157049616,0.0011335762703121048,0.3453158257416971,0.018480460884091793,0.005844034860337905,0.2807037486079756,0.01445341024397048,0.004570569632775665,10.238909376750192,0.7671674645235133,0.24259965346707235,28.75112470257892,1.077648814057044,0.34078247701995373,0.928029537642668,0.012086354021063252,0.003822040731369458,0.22121032881642577,0.009409130494622473,0.00297542831647537,0.07546180167714511,0.008804928269824461,0.002784362796705091,0.3497438105613423,0.022922506847963726,0.007248733132037238
retuned_raw,observed_test_unweighted,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.05608451895118695,0.0075822243245542206,0.002397709859592309,0.32251784126878386,0.045110264340370625,0.01426511811678443,0.26293544408775327,0.036727556913546316,0.011614273274027023,8.41659109449633,0.8135737460850814,0.25727460821443543,24.61741561017462,1.576638486403258,0.498576866371471,0.9249432972873777,0.016683254470932146,0.005275708291233296,0.22700030280898353,0.0278671493827092,0.008812366394551633,0.08037727801987513,0.03340397439520383,0.010563264199078963,0.37140713781116785,0.11404748095279887,0.03606498012155146
retuned_raw,query_region_primary_support,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.13338626355194022,0.004853336567702059,0.0015347597805322499,0.344983335826269,0.014455257345676726,0.004571153737621837,0.2910540349030346,0.010937909358342112,0.0034588706412831912,11.514811918381993,0.43462160884283435,0.1374394204270135,30.52444561004223,2.5149924106562587,0.7953104315711305,0.9116926364036813,0.009393363678922262,0.0029704424115692928,0.2395503998826304,0.009505587043851106,0.0030059305555556336,0.09305539608929295,0.008690090079132845,0.0027480477722092657,0.4087407754051557,0.03934376646007568,0.012441591374357928
retuned_raw,query_common_strict_support,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",10,0.11144095130742215,0.018759492829165163,0.00593227250897579,0.26403755701029397,0.02635694926658089,0.008334799185590009,0.21593356003260533,0.019524857173038843,0.006174301965627907,6.405453894145355,0.862410104208013,0.2727180206440483,17.792473174047547,3.262830151745161,1.0317974897787525,0.9425804325322632,0.015597223054795129,0.0049322750026841835,0.21154849230320932,0.01651790680620108,0.00522342076859929,0.08608733979856018,0.023122734207142517,0.007312050582525798,0.35012827170645366,0.04702949953608603,0.014872033575186402
