protocol,loss_name,loss_label,octant_subset,region_id,m_lim,n_seeds,nrmse_3d_mean,nrmse_3d_std
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.1363798089394867,0.024084119750775623
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.17553345851235938,0.024904556458271276
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.12458896206458851,0.012203436954019974
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.09266174960924245,0.00952012134605782
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.2114899442580013,0.021356979093442523
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.2852973426079346,0.03963716724359259
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.18323504317950565,0.02969629771015942
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.21618454153781608,0.025411996402707884
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,4,12.15592439771875,10,0.26378120339134764,0.012434407972159948
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,4,12.15592439771875,10,0.20902733352456945,0.013952621311604975
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,5,12.45592439771875,10,0.1778906622653368,0.017920531503751627
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,5,12.45592439771875,10,0.20506217462299464,0.01087172327113922
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,6,12.75592439771875,10,0.3639187496480776,0.023700313248756297
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,6,12.75592439771875,10,0.4078112621067865,0.04009008867915296
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,7,13.05592439771875,10,0.31460458504463407,0.019487014867286826
retuned_raw,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,7,13.05592439771875,10,0.32482533653934004,0.009881567820561012
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.14213736907310215,0.021030763042677893
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.16458643338631493,0.020232091940012544
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.11213453354000957,0.01651112737109068
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.08440934448883658,0.008836942749985189
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.2064860448187781,0.020355667806997078
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.26534499778028076,0.031482735767464756
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.1713137626459191,0.02698120596617817
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.2025869139454862,0.024813614247773973
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,4,12.15592439771875,10,0.2651549225631952,0.01137626468458662
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,4,12.15592439771875,10,0.21593324223570992,0.011429137497317617
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,5,12.45592439771875,10,0.17373146662167166,0.01822842871738259
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,5,12.45592439771875,10,0.18982927099562547,0.006429187180106471
