protocol,comparison,left_model,right_model,seed_pair_index,reference_seed,label_seed,run_key,noise_fraction,noise_realization,delta_test_observed_nrmse_radial,delta_test_latent_nrmse_radial,delta_test_hidden_nrmse_tangential,delta_test_hidden_nrmse_3d,delta_test_working_measurement_whitened_residual_rms,delta_test_true_measurement_whitened_residual_rms
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep000_seed2026090100,0.05,0,-0.0006138678804573083,-0.0011150856079047144,-0.019975630960974322,-0.01476498265126458,-0.28917913169080567,0.023757173004011367
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep001_seed2026090101,0.05,1,-0.007510289554492261,-0.009304589903061017,0.09278015841821596,0.06664751491030846,-0.31187718324767344,0.0028520475724760352
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep002_seed2026090102,0.05,2,-0.00042421416054849725,-0.0008716849567041995,-0.01290600973965006,-0.009549844864086499,-0.21839421960043737,0.022199777827957234
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep003_seed2026090103,0.05,3,-0.010913691472000081,-0.011167979808651238,0.08067415168837377,0.05759282983388542,-0.40083042299749083,-0.10706254246409275
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep004_seed2026090104,0.05,4,-0.00021385019909103686,-0.0002593051921196271,-0.015279544784224441,-0.011230069196994985,-0.23004498694446074,0.04687065479107533
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep005_seed2026090105,0.05,5,-0.011308346475460973,-0.010030674338820683,0.0916276557394855,0.06575105341697363,-0.3994246353264006,-0.10503350848034199
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep006_seed2026090106,0.05,6,-0.0007526543129730001,-0.0009389579807970033,-0.013148371669485237,-0.009738943428314162,-0.24821551638873807,0.02273868730370676
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep007_seed2026090107,0.05,7,-0.008917344496948948,-0.011235181590940516,0.0852081268184598,0.060909049780645486,-0.3488528501907604,-0.08964298473611487
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep008_seed2026090108,0.05,8,-0.001010177113839772,-0.0010245985290564807,-0.012524576500697049,-0.009292358239993193,-0.27529092922141807,0.0347946501769254
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep009_seed2026090109,0.05,9,-0.0013475888809348913,-0.001336553656181655,-0.017052371552165657,-0.012642433719682655,-0.2469304111657391,0.003685176701499593
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep010_seed2026090110,0.05,10,-0.0011163856675566741,-0.0009558991685166551,-0.01319461913451514,-0.009774349461617038,-0.2975824581484976,0.032381535517153726
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep011_seed2026090111,0.05,11,-0.007055474021800789,-0.009025790621787239,0.09743493192948027,0.07008751555579157,-0.2948851378613484,-0.026766996459508086
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep000_seed2026090100,0.1,0,-0.0019477477644481156,-0.002079932870920398,0.011564339729761564,0.008147966753915215,-0.10635549265676225,0.04659431171451911
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep001_seed2026090101,0.1,1,-0.0008266924070206294,-0.0013713714349514738,0.012383817963290245,0.008827677042478443,-0.08375984142858361,0.051375052980582536
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep002_seed2026090102,0.1,2,-0.0011559682611748667,-0.0012927728281948436,0.01226182148562771,0.008759296192793586,-0.08773986043480297,0.051313849246363175
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep003_seed2026090103,0.1,3,-0.0024491599366282535,-0.002291357063535837,0.01764309823665655,0.012546316141024694,-0.11066021445385532,0.03609369252384931
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep004_seed2026090104,0.1,4,-0.0009362979774346913,-0.001477602393057692,0.014543817417571714,0.010401888425467964,-0.08338957543140202,0.06128913615090381
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep005_seed2026090105,0.1,5,-0.0017487660836291996,-0.002016088701174479,0.01057868236356796,0.007438319190513187,-0.09628529979397071,0.04422277392494789
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep006_seed2026090106,0.1,6,-0.0015171788587348412,-0.0013818834631008636,0.013334486252524758,0.009527698665486584,-0.09273343837682746,0.042449943913096755
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep007_seed2026090107,0.1,7,-0.0008819365359002962,-0.0015009553030775336,0.015806282939341165,0.011316531547082564,-0.08562681276128004,0.06149958979194037
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep008_seed2026090108,0.1,8,-0.0015506215902565124,-0.0024443288361099547,0.013347717826135419,0.00940860459258891,-0.10837758191451607,0.04472224079745968
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep009_seed2026090109,0.1,9,-0.001055562131643123,-0.001493290814179482,0.011003023498940556,0.007819065643490664,-0.09030973252235275,0.05462617090958677
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep010_seed2026090110,0.1,10,-0.0024116708327395486,-0.0026791226244740896,0.016042544330662767,0.011338721847164113,-0.10631753333922056,0.03567460688325963
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise01000_rep011_seed2026090111,0.1,11,-0.002284182758700043,-0.0018489661733092078,0.013462887395623402,0.009554963096348235,-0.08969461013784485,0.037299834820524236
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep000_seed2026090100,0.2,0,-0.00042948500282907753,-0.0004498510890806051,0.00951839390487852,0.006838017239501226,-0.03281999722269857,0.019046418197679715
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep001_seed2026090101,0.2,1,0.001118147314534107,0.0012518776671150977,0.010690844081435169,0.007924364008812523,-0.019762064484068365,0.022951493681983903
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep002_seed2026090102,0.2,2,0.0006888862333779833,0.0014135712127981426,0.010764340309592169,0.008007200629269406,-0.01937461235223492,0.022482692449119046
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep003_seed2026090103,0.2,3,-0.0015750305236204576,-0.000866711303572687,0.020448277495011657,0.01470167476902512,-0.03589910790226236,0.010775270879109344
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep004_seed2026090104,0.2,4,0.0007827744133639403,0.0004322095189836783,0.014907654817014726,0.010881039289318939,-0.02711549835489424,0.027595335825541634
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep005_seed2026090105,0.2,5,-0.00028760044480957703,-0.00019831219810764744,0.007434645175330767,0.005362766637048599,-0.0249947447340646,0.017674585688072675
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep006_seed2026090106,0.2,6,0.00035970747332034203,0.0009085962174819606,0.012621521915434974,0.009280992176383784,-0.02215007473348063,0.01690224990599698
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep007_seed2026090107,0.2,7,0.0008515867294747459,0.0007519176578036635,0.017489304270395634,0.012794996728140051,-0.018821726421729634,0.02831709839137364
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep008_seed2026090108,0.2,8,-0.0003166262780358309,-0.0011631893549169103,0.012901066962050178,0.00920358436891311,-0.03737622612997482,0.015611147713510798
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep009_seed2026090109,0.2,9,0.0006566161694183115,0.000530468870198253,0.008974936356175744,0.006587235991831142,-0.028252618522522477,0.022047235457794745
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep010_seed2026090110,0.2,10,-0.0007060096089845369,-0.000828080069515319,0.018500372756281802,0.013305830457909673,-0.02923481980842757,0.012402688921512084
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise02000_rep011_seed2026090111,0.2,11,-0.0011672531695031685,-0.00014506133622052553,0.013310159618653783,0.00962744784632441,-0.021278420998310787,0.012338567101530584
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep000_seed2026090100,0.4,0,0.0014561762005273482,0.0026506689434885045,0.0054831583105320325,0.004394737017828776,-0.00321402112341751,0.00827356005365032
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep001_seed2026090101,0.4,1,0.003092953925613595,0.0063146124109336454,0.005869939616173214,0.005368621975879617,-0.0012535517651435235,0.011040985491608701
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep002_seed2026090102,0.4,2,0.0034468583007384868,0.00756443794761541,0.00888803172102981,0.007725409138712336,0.004473365727842626,0.012104053990675157
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep003_seed2026090103,0.4,3,3.575447316855884e-05,0.003330060759141912,0.02342945728528667,0.017367193817362958,-0.003235087917834223,0.004131494676487213
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep004_seed2026090104,0.4,4,0.0024870993185495682,0.004634695329493621,0.016215216716700676,0.012432197651619958,-0.012075171277924568,0.013018543258988657
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep005_seed2026090105,0.4,5,0.0012936978708151248,0.003578041097774959,-4.8948248060232125e-05,0.0005975907355181276,0.0024527071124282873,0.008552985060752416
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep006_seed2026090106,0.4,6,0.002452689436591493,0.005267640199378726,0.010326391411816349,0.008334660943721484,0.0037615050076906797,0.007393284925111265
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep007_seed2026090107,0.4,7,0.0028690585222249654,0.0065780438666253604,0.020676083270995793,0.01596923626546498,0.003127739462634116,0.014517362544733237
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep008_seed2026090108,0.4,8,0.0012540123962052063,0.0032434321003473043,0.010486595147954247,0.008082383697980755,-0.009594265915644273,0.005967413286899204
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep009_seed2026090109,0.4,9,0.002199444701297182,0.004531329658161637,0.00807866309438876,0.006579528845509608,-0.007361275743778872,0.006879677916720617
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep010_seed2026090110,0.4,10,0.002042094697607466,0.004731446323508887,0.02418116998672737,0.018151062966437426,0.003015889104879488,0.0075107317020353115
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise04000_rep011_seed2026090111,0.4,11,0.0001849729055638516,0.004192607450264979,0.013539360375381504,0.010436698703728764,0.0053136743559469846,0.004799030437448781
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep000_seed2026090100,0.8,0,0.00026089480883484395,0.0017138781045422102,0.05174497189299598,0.03658613509853481,-0.0065256843685754795,0.010015958111132317
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep001_seed2026090101,0.8,1,0.001908977399287748,0.0034835479020578486,0.004715452963592215,0.004086530628591212,0.001841454692278477,0.012590831256233281
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep002_seed2026090102,0.8,2,0.0012400630719181516,0.010007108454115399,0.06593243195502296,0.048434379207697664,-0.011399403587662116,0.013267303293928778
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep003_seed2026090103,0.8,3,-0.0025719583607600738,0.0035930830308704143,0.08358818806138923,0.059506291253508814,0.003921473784767926,0.009387286159613373
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep004_seed2026090104,0.8,4,0.002552505681088446,0.004623158892584689,0.06255599469387574,0.04487752477904183,-0.011483697191364772,0.029803812324849188
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep005_seed2026090105,0.8,5,-0.0004760659724947214,0.0002310029989501805,0.014475647284281412,0.01015224806242454,-0.007910791323805011,0.0043814569030302675
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep006_seed2026090106,0.8,6,-0.0009817912907146287,0.002586092099150672,0.07977175519917923,0.05634042090385438,-0.010158225281301503,0.006127570221601042
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep007_seed2026090107,0.8,7,-0.0001700477131285627,0.007009882837120729,0.08784982779582406,0.06332755149026414,-0.0033816464020597348,0.022083763204317597
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep008_seed2026090108,0.8,8,0.004684224478528454,0.00652269160555885,0.05661707744699118,0.04114017368639977,-0.0034350511630136804,0.02062212490912052
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep009_seed2026090109,0.8,9,-0.0014449260524100893,0.0022562403131217157,0.027011806821466755,0.019472114439819,-0.011310751796203222,0.008176815072278298
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep010_seed2026090110,0.8,10,0.0019285804612327873,0.0013246575799551463,0.07860285040799087,0.055220727861496566,0.004505826387505962,0.011738763272633568
retuned_practical,ols_minus_correct,ols,gls_correct,0,20260805,20260804,seed00_ref20260805_label20260804_noise08000_rep011_seed2026090111,0.8,11,-0.003461157646875157,0.0013089394794174036,0.018571356002345607,0.013310709868496362,-0.002960932989706011,0.0021779669199391005
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep000_seed2026091100,0.05,0,0.0030517359025371282,0.005085555672259712,0.131627785849041,0.09818070840133808,-0.3817211291166762,0.23079429155225295
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep001_seed2026091101,0.05,1,-0.002690113653509796,-0.002379130577728511,-0.00268886257734835,-0.002289257859504179,-0.4580151331603557,0.05515341960850062
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep002_seed2026091102,0.05,2,0.0018976248607077972,0.0032584483378337303,-0.11195461109591609,-0.08262946562255824,-0.46179950141717185,0.2005988882589933
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep003_seed2026091103,0.05,3,0.0019933692565593797,0.0017749708588067903,0.011866451162315217,0.00901513013950389,-0.4595080553559465,0.23719647117322795
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep004_seed2026091104,0.05,4,-0.000290885185668055,-0.0005018225040454571,0.0023582036573414067,0.0016933833867018855,-0.42847157444723294,0.09755668650187221
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep005_seed2026091105,0.05,5,-0.0021561159219173065,-0.0025364314631271256,0.0007987688645073598,0.00029198044691380876,-0.43279229273396425,0.04093748339466696
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep006_seed2026091106,0.05,6,-0.0047909165565726275,-0.0037899873252301153,-0.1072379494556065,-0.07992303465948225,-0.5909739545153783,0.06443695246805214
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep007_seed2026091107,0.05,7,-0.0021040699758928527,-0.0023489917557642237,-0.0021358974114860096,-0.001871351328897708,-0.49615209457853693,0.018240787635865452
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep008_seed2026091108,0.05,8,-0.010965411265994096,-0.009735220078510382,-0.12169599937679643,-0.0914286166239115,-0.6711409191550528,-0.009523216607141283
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep009_seed2026091109,0.05,9,-0.0030364961902203946,-0.0026417219913064394,-0.004820891772943869,-0.0039028022932022788,-0.5435485346306401,-0.041247645414509204
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep010_seed2026091110,0.05,10,0.0036002992926207067,0.001378039772185119,-0.10647402171598108,-0.07875980047241937,-0.44583281477726366,0.21025837116342538
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise00500_rep011_seed2026091111,0.05,11,-0.001985680741785678,-0.0012809794103954553,-0.00050196080448206,-0.0005231681895688789,-0.48890709377244557,0.05500496102658037
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep000_seed2026091100,0.1,0,0.0018060642493222534,0.002855249084305872,0.010792517299830107,0.008373081166903218,-0.18426478607114816,0.1043258386159891
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep001_seed2026091101,0.1,1,0.0017789373993553903,0.002007135585191111,0.01269019872207744,0.009655792955407472,-0.19642802463259956,0.10279939098268298
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep002_seed2026091102,0.1,2,0.0015550205549489104,0.0015994120200866213,0.011464998427075268,0.008695024238818239,-0.18902352318380755,0.10821870227785269
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep003_seed2026091103,0.1,3,0.0025736802103621115,0.0025159913335287,0.009812390049095399,0.007601116052115886,-0.21473260598339938,0.11539362152246779
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep004_seed2026091104,0.1,4,0.0016033067556797398,0.0012386338457869295,0.012309427456405064,0.009269724098917909,-0.1794873782868387,0.10228892382505905
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep005_seed2026091105,0.1,5,0.0014174007772608799,0.002118682609796363,0.008031628975264549,0.006230138530073315,-0.21695566615558404,0.0901742976939528
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep006_seed2026091106,0.1,6,0.001404259263857871,0.0015575396564798671,0.011342722224782609,0.00859465999134107,-0.21333980874505953,0.09408188942103313
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep007_seed2026091107,0.1,7,0.002561022268200097,0.0026758602324263026,0.014387205291975236,0.011001904598193779,-0.18642872301131175,0.12057052652225675
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep008_seed2026091108,0.1,8,0.002906260018711998,0.002276068180632418,0.007782287727140957,0.006067344525523932,-0.18583057476601983,0.10947065998631889
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep009_seed2026091109,0.1,9,0.0008166888367991121,0.0014498687394152165,0.006796210580392925,0.0052239734373780156,-0.19106236036636903,0.0960047284383474
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep010_seed2026091110,0.1,10,0.0010873750876067845,0.0014231006715834937,0.015782259546999633,0.011858450985078539,-0.19859722551072911,0.10027805751848695
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise01000_rep011_seed2026091111,0.1,11,0.0007919972272200926,0.002168936868679444,0.01128486466930545,0.008642829202688107,-0.18918747223718269,0.08753843896428348
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep000_seed2026091100,0.2,0,0.0023920598466082854,0.005283385841844068,0.009874822994094923,0.008079813705599403,-0.07490900913360754,0.038449973152172134
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep001_seed2026091101,0.2,1,0.0026106818178088242,0.0037041023387693883,0.014511585092827906,0.011237374604639971,-0.08150888127669464,0.040469294608578066
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep002_seed2026091102,0.2,2,0.0022434511203038854,0.0028529079228252763,0.011533277253170882,0.008918030860750492,-0.07516838424907513,0.04414950908401227
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep003_seed2026091103,0.2,3,0.0036884132587490237,0.004439657931128771,0.008005952682585638,0.006552411105347211,-0.09131625379554253,0.048005222891893684
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep004_seed2026091104,0.2,4,0.002146913612280865,0.0022849269401461203,0.013069933044757231,0.009966079258001803,-0.06462779694749776,0.03720035904301766
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep005_seed2026091105,0.2,5,0.0018361782124928783,0.0038723007056271908,0.005105844062051279,0.004345826728890612,-0.10560032431822086,0.02935792847690699
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep006_seed2026091106,0.2,6,0.001773618315904557,0.0024779122999297742,0.011105462705911728,0.008543635702958963,-0.10237568962347066,0.03174296834176471
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep007_seed2026091107,0.2,7,0.003309125745224517,0.004756558261606925,0.017081849127553395,0.013288153882952014,-0.07214459459075906,0.05050727072355787
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep008_seed2026091108,0.2,8,0.004189022768632394,0.0042717165980706295,0.004561146590624343,0.003990666758701189,-0.06793413308415097,0.043111307881622096
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep009_seed2026091109,0.2,9,0.0008180785612755814,0.002614378029537845,0.0023499586430065778,0.00212129940669048,-0.08717763721330796,0.03191543490748061
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep010_seed2026091110,0.2,10,0.0017172911508669397,0.0028158117942237437,0.02005823366923587,0.01518435848097488,-0.08138777809323638,0.0392229813794549
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise02000_rep011_seed2026091111,0.2,11,0.0012120598941265937,0.004036093929289414,0.011375856691633435,0.00897427117691768,-0.0729364385467115,0.027328820157853206
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep000_seed2026091100,0.4,0,0.0031630040841385543,0.009478491219986757,0.0067110888068949714,0.006665558367463853,-0.03768810709338455,0.0056525062708590035
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep001_seed2026091101,0.4,1,0.004450017582334653,0.009205905281380433,0.01898612134965294,0.015487769051154565,-0.03457189385731696,0.015650976019504048
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep002_seed2026091102,0.4,2,0.0037514971120988783,0.005927569084868328,0.011482339974323352,0.00942294941625188,-0.034443302687134913,0.01924909611852721
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep003_seed2026091103,0.4,3,0.005634416282362165,0.008814082050662864,0.0034234340329725166,0.004053989711630845,-0.042484735451223,0.018268621778791294
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep004_seed2026091104,0.4,4,0.002662272793183984,0.004816193376886602,0.016228391104581963,0.012667436192078552,-0.022960524795057724,0.009515557743123848
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep005_seed2026091105,0.4,5,0.00239230815566821,0.007442973125104779,0.001282195136350528,0.0022919733621225014,-0.062398830075848455,0.005425974789875276
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep006_seed2026091106,0.4,6,0.002753568048210475,0.004749084284888128,0.01099360885196754,0.008858606913826783,-0.053703790553226716,0.009836583387262454
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep007_seed2026091107,0.4,7,0.0035299605761371367,0.006440385711306756,0.022188078227947772,0.01728430173491624,-0.029753394710415382,0.01794906078791514
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep008_seed2026091108,0.4,8,0.005828827331607334,0.008463146619591577,0.00029176818560916473,0.001696775208784973,-0.026370836128499553,0.014933506931607887
retuned_practical,ols_minus_correct,ols,gls_correct,1,20260815,20260814,seed01_ref20260815_label20260814_noise04000_rep009_seed2026091109,0.4,9,0.002315988183228479,0.006780508399547719,-0.006438427300070271,-0.0034443830146788645,-0.04317264423115641,0.009947796792955765
