seed_pair_index,working_model,noise_fraction,global_scale_factor,measurement_whitened_residual_rms,coverage_observed_radial_68,coverage_observed_radial_95,coverage_latent_radial_68,coverage_latent_radial_95
1,gls_flattened,0.4,1.0,1.1154893738965643,0.6684444444444444,0.9446666666666667,0.574,0.8718888888888889
1,gls_flattened,0.4,2.0,0.5577446869482822,0.9502222222222222,0.9998888888888889,0.8783333333333333,0.9947777777777778
1,gls_flattened,0.8,0.5,2.1158470029968064,0.3814444444444445,0.6668888888888889,0.2843333333333333,0.5172222222222222
1,gls_flattened,0.8,1.0,1.0579235014984032,0.6751111111111111,0.9468888888888888,0.5252222222222223,0.8226666666666667
1,gls_flattened,0.8,2.0,0.5289617507492016,0.9518888888888889,0.9998888888888889,0.8293333333333334,0.9878888888888889
1,ols,0.05,0.5,6.243954053226466,0.19199999999999998,0.35800000000000004,0.10377777777777779,0.20055555555555557
1,ols,0.05,1.0,3.121977026613233,0.36566666666666664,0.6318888888888888,0.204,0.39222222222222225
1,ols,0.05,2.0,1.5609885133066166,0.6425555555555555,0.9002222222222223,0.3993333333333333,0.666
1,ols,0.1,0.5,3.530607001731483,0.253,0.48266666666666663,0.13799999999999998,0.26211111111111113
1,ols,0.1,1.0,1.7653035008657414,0.49222222222222217,0.7992222222222223,0.2667777777777778,0.4898888888888889
1,ols,0.1,2.0,0.8826517504328707,0.8072222222222223,0.9802222222222222,0.49755555555555553,0.7788888888888889
1,ols,0.2,0.5,2.5459469765802316,0.33433333333333337,0.6124444444444445,0.22722222222222221,0.42133333333333334
1,ols,0.2,1.0,1.2729734882901158,0.6213333333333333,0.9094444444444445,0.42877777777777776,0.7223333333333333
1,ols,0.2,2.0,0.6364867441450579,0.914888888888889,0.9982222222222222,0.7324444444444445,0.9553333333333334
1,ols,0.4,0.5,2.2411900096444985,0.3787777777777778,0.6647777777777778,0.3101111111111111,0.57
1,ols,0.4,1.0,1.1205950048222493,0.6739999999999999,0.9416666666666668,0.5776666666666667,0.8723333333333333
1,ols,0.4,2.0,0.5602975024111246,0.9454444444444444,0.9998888888888889,0.8795555555555555,0.9952222222222223
1,ols,0.8,0.5,2.12354765991648,0.3908888888888889,0.6742222222222223,0.28455555555555556,0.5182222222222223
1,ols,0.8,1.0,1.06177382995824,0.6836666666666668,0.9416666666666668,0.528,0.8284444444444444
1,ols,0.8,2.0,0.53088691497912,0.9473333333333334,0.9997777777777778,0.836,0.988
2,gls_correct,0.05,0.5,6.1666350009067195,0.1632222222222222,0.31144444444444447,0.06388888888888888,0.126
2,gls_correct,0.05,1.0,3.0833175004533597,0.31766666666666665,0.5743333333333334,0.12733333333333333,0.24966666666666668
2,gls_correct,0.05,2.0,1.5416587502266799,0.585,0.8643333333333333,0.25433333333333336,0.476
2,gls_correct,0.1,0.5,3.5584111231331117,0.26311111111111113,0.4831111111111111,0.12766666666666668,0.24544444444444444
