protocol,working_model,working_model_label,noise_fraction,n_seed_pairs,test_observed_nrmse_radial_mean_equal_seed_weight,test_observed_nrmse_radial_std_between_seeds,test_observed_nrmse_radial_sem_between_seeds,test_latent_nrmse_radial_mean_equal_seed_weight,test_latent_nrmse_radial_std_between_seeds,test_latent_nrmse_radial_sem_between_seeds,test_hidden_nrmse_tangential_mean_equal_seed_weight,test_hidden_nrmse_tangential_std_between_seeds,test_hidden_nrmse_tangential_sem_between_seeds,test_hidden_nrmse_3d_mean_equal_seed_weight,test_hidden_nrmse_3d_std_between_seeds,test_hidden_nrmse_3d_sem_between_seeds,test_hidden_direction_error_median_deg_mean_equal_seed_weight,test_hidden_direction_error_median_deg_std_between_seeds,test_hidden_direction_error_median_deg_sem_between_seeds,test_working_measurement_whitened_residual_rms_mean_equal_seed_weight,test_working_measurement_whitened_residual_rms_std_between_seeds,test_working_measurement_whitened_residual_rms_sem_between_seeds,test_true_measurement_whitened_residual_rms_mean_equal_seed_weight,test_true_measurement_whitened_residual_rms_std_between_seeds,test_true_measurement_whitened_residual_rms_sem_between_seeds,precision_effective_sample_size_fit_mean_equal_seed_weight,precision_effective_sample_size_fit_std_between_seeds,precision_effective_sample_size_fit_sem_between_seeds,normal_matrix_condition_mean_equal_seed_weight,normal_matrix_condition_std_between_seeds,normal_matrix_condition_sem_between_seeds,effective_degrees_of_freedom_mean_equal_seed_weight,effective_degrees_of_freedom_std_between_seeds,effective_degrees_of_freedom_sem_between_seeds,coverage_model_observed_radial_68_mean_equal_seed_weight,coverage_model_observed_radial_68_std_between_seeds,coverage_model_observed_radial_68_sem_between_seeds,coverage_model_observed_radial_95_mean_equal_seed_weight,coverage_model_observed_radial_95_std_between_seeds,coverage_model_observed_radial_95_sem_between_seeds,coverage_model_latent_radial_68_mean_equal_seed_weight,coverage_model_latent_radial_68_std_between_seeds,coverage_model_latent_radial_68_sem_between_seeds,coverage_model_latent_radial_95_mean_equal_seed_weight,coverage_model_latent_radial_95_std_between_seeds,coverage_model_latent_radial_95_sem_between_seeds,coverage_model_latent_component_68_mean_equal_seed_weight,coverage_model_latent_component_68_std_between_seeds,coverage_model_latent_component_68_sem_between_seeds,coverage_model_latent_component_95_mean_equal_seed_weight,coverage_model_latent_component_95_std_between_seeds,coverage_model_latent_component_95_sem_between_seeds,coverage_oracle_observed_radial_68_mean_equal_seed_weight,coverage_oracle_observed_radial_68_std_between_seeds,coverage_oracle_observed_radial_68_sem_between_seeds,coverage_oracle_observed_radial_95_mean_equal_seed_weight,coverage_oracle_observed_radial_95_std_between_seeds,coverage_oracle_observed_radial_95_sem_between_seeds,coverage_oracle_latent_radial_68_mean_equal_seed_weight,coverage_oracle_latent_radial_68_std_between_seeds,coverage_oracle_latent_radial_68_sem_between_seeds,coverage_oracle_latent_radial_95_mean_equal_seed_weight,coverage_oracle_latent_radial_95_std_between_seeds,coverage_oracle_latent_radial_95_sem_between_seeds,coverage_oracle_latent_component_68_mean_equal_seed_weight,coverage_oracle_latent_component_68_std_between_seeds,coverage_oracle_latent_component_68_sem_between_seeds,coverage_oracle_latent_component_95_mean_equal_seed_weight,coverage_oracle_latent_component_95_std_between_seeds,coverage_oracle_latent_component_95_sem_between_seeds
retuned_practical,gls_flattened,Flattened-profile GLS,0.05,5,0.14340632428579997,0.01292316870005594,0.005779416739604535,0.13480535076139893,0.013261069170008603,0.00593053042369319,0.6518733387651018,0.04232139409570112,0.01892670282010919,0.4989624422967081,0.028619417238943297,0.01279899248454131,21.722818674248437,0.893154080957659,0.3994306478805352,2.939107834739422,0.1999411522456972,0.08941640158420273,3.17606428205283,0.2705998410376958,0.121015927852185,4002.7385674559678,4.167127601549967,1.8635961175962767,1805724.8645840671,784330.8230897335,350763.40745540115,1283.1965448543986,162.0209538137042,72.45797330135927,0.37115555555555557,0.015502409211410476,0.006932888162346546,0.6462444444444445,0.01821788566285045,0.008147286149690484,0.2177111111111111,0.029910731382763806,0.01337648572571923,0.40757777777777776,0.0479973893322965,0.021465085057907642,0.12440740740740741,0.025626712529345785,0.011460614251092549,0.2393925925925926,0.04725332744614404,0.021132330466526923,0.36635555555555555,0.01588352667870353,0.00710332907520251,0.6374666666666666,0.018153903093573658,0.008118672274834884,0.21408888888888886,0.030146903696219546,0.013482105195177315,0.3995111111111111,0.048883560315670566,0.02186139276961009,0.11645185185185185,0.024489988436250464,0.010952255782327962,0.22427407407407401,0.044655752305741855,0.01997065954840635
retuned_practical,gls_flattened,Flattened-profile GLS,0.1,5,0.16878630391866253,0.010953351520600728,0.004898487716302783,0.13768846983589522,0.011637517356285668,0.005204455979597678,0.5808787840106683,0.02502535690564226,0.011191679840441976,0.44690846522011274,0.017979825491329152,0.008040822404439108,20.426931216408416,1.285563201531797,0.574921341599472,1.7234415542084107,0.08080350558449491,0.036136426261442894,1.8421562099167086,0.1069659742550531,0.04783663794275823,4002.7385674559678,4.167127601549967,1.8635961175962767,100476.07550015053,23949.19094909421,10710.40379365947,906.0261284045157,1.4380895682254053,0.6431332064570655,0.501,0.010137633103356629,0.004533687350011514,0.8044666666666668,0.012668226024873537,0.005665402909189834,0.27424444444444446,0.0081537691049774,0.003646476398313417,0.4966666666666667,0.013838129467543423,0.006188599634174012,0.12845185185185184,0.011335554127609846,0.005069413918392788,0.2467925925925926,0.017678166146380663,0.007905916244168532,0.49324444444444443,0.009354275446864001,0.004183359155889026,0.7924222222222223,0.012960862263649134,0.005796273813706253,0.2710888888888888,0.007729772487987561,0.0034568593467495727,0.4900444444444444,0.010769641831796689,0.00481633024584455,0.11838518518518519,0.009561138191222833,0.0042758709875687275,0.22861481481481477,0.015362818314258845,0.0068704612153323
retuned_practical,gls_flattened,Flattened-profile GLS,0.2,5,0.24756226068263937,0.010150771776190476,0.0045395631431296365,0.15501724555201185,0.011369508471465777,0.005084598762591441,0.5924549505196205,0.02601710146181867,0.01163520148922714,0.4578483516177695,0.01861721402712007,0.008325871223260617,21.097684034435837,1.1958755040166094,0.5348117839215922,1.2581627634676587,0.02933409596704425,0.013118606528162675,1.3130884482847538,0.03919362862862101,0.017527923579695688,4002.7385674559678,4.167127601549967,1.8635961175962767,100476.07550015053,23949.19094909421,10710.40379365947,906.0261284045157,1.4380895682254053,0.6431332064570655,0.6207777777777778,0.005852613640054577,0.002617368389040904,0.9110888888888888,0.00590427758723798,0.0026404732086185135,0.4363555555555555,0.013371103909292085,0.005979739455078056,0.7329111111111112,0.016585989923076506,0.007417480188425115,0.24145185185185186,0.013948179618776082,0.006237815557992084,0.4544666666666667,0.017188210142456195,0.007686801258016679,0.6087555555555555,0.002733423666077328,0.0012224242257311182,0.901511111111111,0.007019637358295332,0.003139277262109082,0.4285333333333333,0.011004881071933833,0.00492153243222896,0.7203999999999999,0.015201039600575752,0.006798111575110726,0.2235555555555556,0.01249150603042296,0.005586371325074859,0.4223259259259259,0.016616537781570646,0.0074311416060571026
retuned_practical,gls_flattened,Flattened-profile GLS,0.4,5,0.41974504427966347,0.010530625518937249,0.004709438901187538,0.21042220663863115,0.012322522136926639,0.005510799430482787,0.6422191063023821,0.026594396171573415,0.011893375532039662,0.5032536732673727,0.019201151600901627,0.00858701604517899,23.761498428134857,1.1876062055415044,0.5311136412182782,1.1131281954630154,0.012165849066449325,0.005440733103316609,1.1445392905523484,0.014978866577353969,0.006698752778572617,4002.7385674559678,4.167127601549967,1.8635961175962767,92659.7108181221,21852.991460599133,9772.954883524415,852.0363134753756,1.4396197697478021,0.6438175333817362,0.6702,0.002038820767859906,0.0009117883661746136,0.9425333333333332,0.003872505170596488,0.0017318369609346333,0.5744888888888889,0.012915346408033606,0.005775918504264175,0.8758000000000001,0.008150740328414001,0.0036451218882565333,0.415925925925926,0.013059350643574304,0.005840319156207554,0.7085185185185185,0.012309397304610102,0.005504929827032175,0.6582,0.0035113572346928104,0.0015703266940117614,0.9369777777777777,0.0028967840832017956,0.0012954812252357242,0.5640666666666666,0.01157866279406933,0.005178135419217334,0.8648666666666667,0.008415667340747477,0.0037636008499872487,0.3865111111111111,0.011369990342304083,0.005084814261781606,0.6708148148148148,0.011001246967605486,0.004919907211365858
retuned_practical,gls_flattened,Flattened-profile GLS,0.8,5,0.6769270283872496,0.008124813867270578,0.003633527222349993,0.3302044253287512,0.014836579492780548,0.006635120059887331,0.826388722235292,0.03849660589489453,0.017216205536800658,0.6593382383904941,0.027363910789407003,0.012237512931070798,32.26276893105177,1.5412553959710096,0.6892703672159065,1.0636167556317822,0.009278750236128687,0.004149583254845194,1.0905557335803833,0.01107855708294469,0.00495448134601522,4002.7385674559678,4.167127601549967,1.8635961175962767,5920.575605926382,691.8605324320038,309.40943629343167,416.41900982388654,1.2685764473904586,0.5673246342040502,0.6770888888888889,0.003844508669983766,0.0017193165452342011,0.9446666666666668,0.0032365581474731783,0.0014474328061761632,0.5269777777777778,0.008875475991408812,0.003969233529891488,0.8296222222222223,0.013533132638541091,0.0060522009056597935,0.48448888888888886,0.014198195368238832,0.006349626000240937,0.7894,0.0150497893381298,0.00673047040142196,0.6632888888888889,0.005160151208426643,0.002307689775243932,0.9408888888888889,0.003056060564327843,0.001366711833038685,0.5149333333333334,0.008589614745812647,0.0038413924944343306,0.8163777777777778,0.013749208731441304,0.006148833072067281,0.45418518518518525,0.01225570609804228,0.005480918389496248,0.7556074074074074,0.014094298334498169,0.006303161834219994
retuned_practical,ols,OLS,0.05,5,0.14426140512724958,0.012926713223770587,0.005781001898799296,0.13590453992208068,0.013441527130523477,0.0060112336770516365,0.6594047437956934,0.022841412222532543,0.010214990086335463,0.5047915663101568,0.015116773799792982,0.0067604267633649805,22.316909901821237,0.8413676551358554,0.3762710541906745,2.8765235244210685,0.18857734764873801,0.08433435367183766,3.2347066485053704,0.2843014580750797,0.12714347727163694,4250.0,0.0,0.0,2405309.2701003468,796425.2434625856,356172.19667583227,1337.2919572758267,101.49563695115324,45.39022872848363,0.3788888888888889,0.00993093433621044,0.004441248851170659,0.6571777777777777,0.01811564360462741,0.008101562111221242,0.231,0.019583156027566138,0.008757853618324525,0.43048888888888887,0.028585436160636517,0.01278379568433277,0.1388888888888889,0.02004253022531456,0.008963292004979508,0.2672148148148148,0.03837098169111187,0.017160024684945194,0.375,0.012856520659058204,0.005749610829556908,0.6474222222222222,0.01723859436852286,0.007709333768912435,0.22777777777777777,0.021039645117412655,0.009409215341001248,0.42495555555555553,0.0323068429092883,0.014448059376715141,0.12611111111111112,0.018874558834404996,0.008440959319809753,0.24331851851851855,0.03662591824810878,0.016379608588224247
retuned_practical,ols,OLS,0.1,5,0.16940672234479615,0.011286667775757764,0.005047551277210142,0.1385096730612686,0.011993247844253947,0.005363543490150927,0.59219143763487,0.02249991817192141,0.010062269304119813,0.45536811062223564,0.015881042744761414,0.007102218226173272,21.137333415807213,1.2387689634992263,0.5539943221602451,1.6953926699571855,0.07203368614001804,0.03221444377579295,1.883530604717,0.11761442596233607,0.052598770317279914,4250.0,0.0,0.0,128620.44957623813,30962.146068256516,13846.692667579882,906.1304258311991,1.1677611458126356,0.5222386607040194,0.503311111111111,0.011182934529512264,0.00500116035918381,0.8086,0.012004525895482435,0.005368587187991052,0.2796,0.00872048815034152,0.003899920860229009,0.5035555555555555,0.014978585537071182,0.006698627093537271,0.13137037037037036,0.01124466036976109,0.005028764994136743,0.25120740740740743,0.01744445623967518,0.007801397996486813,0.4938444444444444,0.010999887765981873,0.004919299357920753,0.7898222222222222,0.012834800300956486,0.005739897190114692,0.2780222222222222,0.008409063305684653,0.003760647435721995,0.4998444444444445,0.013179108046028351,0.005893876294746764,0.11684444444444445,0.008805293644116708,0.00393784703001836,0.22494074074074075,0.014757960349925927,0.006599960510336191
retuned_practical,ols,OLS,0.2,5,0.2483782207150687,0.01046640315685537,0.0046807177877294,0.15645589170253515,0.011775841196514094,0.005266316281529594,0.6034516722598937,0.023714930897966835,0.010605639513912794,0.46613694444142945,0.01670156389299844,0.007469166439060108,21.771976854489555,1.1864831597014789,0.5306113998502492,1.2610537806787616,0.028436482474453385,0.012717181570771839,1.3279848785507506,0.04332763177878557,0.019376705992288933,4250.0,0.0,0.0,128620.44957623813,30962.146068256516,13846.692667579882,906.1304258311991,1.1677611458126356,0.5222386607040194,0.6226888888888888,0.007402618822558602,0.003310551779752097,0.9085555555555557,0.005251102177074264,0.002348364284947038,0.4398000000000001,0.014178187036935335,0.006340678002458746,0.736311111111111,0.017937890099857592,0.008022068327240414,0.24687407407407408,0.016037114019146342,0.007172015421945217,0.46197037037037036,0.018694247701347637,0.008360321729686501,0.6070222222222222,0.004697911277405137,0.0021009697937081516,0.8992444444444445,0.007242024135574725,0.003238731652367847,0.43404444444444445,0.010485910594109348,0.004689441778882741,0.7238222222222223,0.0146098647546152,0.0065337301466795745,0.21997777777777783,0.012578385231590479,0.005625224885003149,0.4144592592592592,0.016061131502179884,0.007182756366887506
retuned_practical,ols,OLS,0.4,5,0.4210333814641121,0.010825240328202847,0.00484119464932674,0.21343959575029423,0.012816454426949724,0.005731692665837539,0.652434865467414,0.025047129047822077,0.011201416638427948,0.5111933932426418,0.017894516292113215,0.008002670970728525,24.443306091866067,1.200781035083006,0.5370056041076322,1.1278971679588834,0.015733600694303247,0.0070362801366599895,1.149762699811438,0.016073594972250353,0.007188330200150127,4250.0,0.0,0.0,118517.23575916824,28298.132263509935,12655.309475497641,851.4162873105863,1.1880780106495523,0.5313246388770236,0.6732666666666667,0.004968170291906516,0.0022218332992995885,0.9376222222222224,0.004673011559694365,0.002089834301423783,0.5768222222222222,0.014016436559523952,0.006268340989881767,0.8745777777777779,0.00971615683815899,0.004345197434034585,0.42586666666666667,0.013864610879582916,0.00620044248166611,0.7188074074074073,0.011302651521341946,0.005054699425542401,0.6573111111111112,0.003875691893626357,0.0017332621067986836,0.9356888888888889,0.0037221393025589633,0.0016645913004490996,0.5646888888888889,0.012297093905411909,0.005499427579639879,0.8626444444444445,0.007322129488537702,0.0032745558552852135,0.37994814814814815,0.009741677183546104,0.004356610479453557,0.6585407407407409,0.010430730423810727,0.004664764456523195
retuned_practical,ols,OLS,0.8,5,0.6775976363444115,0.008116279443778511,0.0036297105121345864,0.33256799590017966,0.014897199434249518,0.006662230121870666,0.858336979318152,0.038331805810106735,0.01714250469834401,0.6825966652594049,0.02660649006233886,0.01189878408441246,33.999786766452345,1.669690666051287,0.7467083661375156,1.0780674027063202,0.013921450719630184,0.006225862030901291,1.0955540454411405,0.01285795140685573,0.005750250679423694,4250.0,0.0,0.0,7329.27527134312,919.7557683386511,411.3272841405545,415.69696619367915,0.3957084247654666,0.1769661874089889,0.6804444444444445,0.004965311771445364,0.0022205549300863465,0.938577777777778,0.0030249987246196673,0.0013528205560199484,0.5302444444444443,0.010608463893176979,0.004744249280399159,0.8329333333333334,0.01348652734224363,0.006031358383533265,0.49210370370370365,0.013169320459755779,0.00588949915309854,0.7969185185185185,0.011109796218493867,0.0049684519121444785,0.6632,0.006019207937721585,0.0026918716238903567,0.9405555555555555,0.0031397491446543964,0.00140413850394881,0.5172,0.007960318251594396,0.0035599625466194683,0.8214444444444444,0.01220200347848203,0.0054569018479149415,0.44727407407407405,0.009110983136710398,0.004074555527107742,0.7465333333333334,0.009289048377152897,0.004154188723519596
retuned_raw,gls_correct,Correct GLS,0.05,5,0.14122401022704706,0.009455937197675018,0.004228823672994041,0.1326002797579624,0.009753789217397111,0.004362027145660883,0.6421300239416234,0.05817424700040532,0.026016314166553905,0.4912695167692497,0.038201224909025264,0.01708410714406774,21.086629563062637,1.2928915483575318,0.5781986779324795,3.0973543616357935,0.20810289789358447,0.09306644520095053,3.097354361635794,0.20810289789358444,0.09306644520095052,3108.895983473714,23.636080136976016,10.570376381582182,1436239.3408988933,1455640.9501075626,650982.4230545779,1261.9077873312406,275.22985795656217,123.08653436569686,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_correct,Correct GLS,0.1,5,0.16921228532235924,0.010456121953531962,0.004676119893825072,0.13817160620401808,0.011174045864287675,0.004997185227249526,0.5783791147415014,0.031142246036204163,0.013927235821795177,0.44509164248661426,0.021403913179458788,0.0095721209707547,20.106760520971644,1.2783550074789707,0.5716977392200461,1.8216153741354901,0.09027809228680451,0.04037359024645887,1.8216153741354906,0.09027809228680446,0.04037359024645884,3108.895983473714,23.636080136976016,10.570376381582182,109891.18560499411,54937.19985637754,24568.66267447037,934.9850156805311,17.880435354013827,7.996373783773087,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_correct,Correct GLS,0.2,5,0.24760175656432432,0.009906957810885755,0.0044305262230726105,0.15500315639233359,0.011093003061913976,0.004960941784210591,0.5865833579015564,0.02676931307171315,0.01197160074786486,0.45353595250900336,0.019193429945147743,0.008583562815746083,20.689996769431737,1.2246759827772853,0.5476917495802743,1.3064881590615447,0.03502339485372082,0.01566293833914721,1.3064881590615447,0.03502339485372082,0.01566293833914721,3108.895983473714,23.636080136976016,10.570376381582182,82881.0327725063,11328.345348924084,5066.1900545575645,907.441995361303,11.518797378429545,5.151362791442966,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_correct,Correct GLS,0.4,5,0.4191865047063382,0.009762589813748184,0.00436596289199759,0.21031906121709731,0.011386369802444948,0.005092139379043551,0.6378805557586097,0.027845820063720564,0.01245302931034134,0.5000780339113469,0.019405802896814893,0.008678538887048087,23.43150075502009,1.1502668680094417,0.514414981826978,1.1432081981411475,0.011732786713105342,0.005247061731201973,1.1432081981411477,0.011732786713105285,0.005247061731201948,3108.895983473714,23.636080136976016,10.570376381582182,69789.37135200258,11339.01439855072,5070.96139860166,824.4451586022336,51.39401657819498,22.98410294111902,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_correct,Correct GLS,0.8,5,0.6781016287735632,0.008894826338385273,0.003977887268137003,0.3335368995972944,0.014419101572955506,0.006448418258320531,0.8028726756485565,0.03211325835197645,0.01436148573080644,0.6434389182322586,0.02162062207812384,0.009669036136503535,30.876927645533602,1.2716426994890542,0.5686959038297724,1.0891727432912341,0.00973718791230634,0.004354602816321247,1.0891727432912341,0.009737187912306247,0.004354602816321206,3108.895983473714,23.636080136976016,10.570376381582182,16080.11165821385,6838.5642126788125,3058.2988896094307,454.9090911532795,36.10150415973835,16.145083478233275,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_flattened,Flattened-profile GLS,0.05,5,0.13967263858635964,0.009653907889947626,0.00431735885808889,0.13100301338326423,0.009898775696657562,0.004426867070349829,0.6306546090694038,0.043847435024135,0.019609169070594196,0.48267274115996417,0.026993457804512313,0.012071841319732352,21.243729763281145,0.982372694392876,0.43933042478041945,2.8763968104734454,0.1434401424777058,0.06414838185648106,3.1200502271832917,0.21410325953979306,0.09574988850705152,4002.7385674559678,4.167127601549967,1.8635961175962767,1838353.7731516275,1536940.7261008546,687340.7881898792,1263.6910178154544,222.9161648918593,99.69113959634988,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_flattened,Flattened-profile GLS,0.1,5,0.1676048565591995,0.010887839428837639,0.004869189818196689,0.1362261430968255,0.01163389327599007,0.005202835241618304,0.5797770725602902,0.02473137042978781,0.011060205091546746,0.44590129701312275,0.017725410179213377,0.007927044417957567,20.383584290078822,1.2577384726783112,0.5624777445650931,1.7122527589963354,0.07930302544834027,0.03546539114477691,1.8314732823494395,0.10373221872732274,0.04639045850623407,4002.7385674559678,4.167127601549967,1.8635961175962767,104761.6326223301,25753.644321072585,11517.379874053944,939.255437480378,6.169002589148252,2.7588618285415394,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_flattened,Flattened-profile GLS,0.2,5,0.2472108541381483,0.010155739979556586,0.004541784991220169,0.15447073535462996,0.011460055720242755,0.005125092723279622,0.5917903301549096,0.025894978273444093,0.011580586339060225,0.45728167506119693,0.01855577484650907,0.008298394786395,21.09532667696895,1.1857443100135188,0.5302809762247624,1.2564135971653194,0.029282554854568897,0.013095556641936503,1.311336808248518,0.03888798894891204,0.017391237359605582,4002.7385674559678,4.167127601549967,1.8635961175962767,102958.79815217225,25487.324981136804,11398.278244490088,925.0686809470606,10.477801304658271,4.685815194390376,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_flattened,Flattened-profile GLS,0.4,5,0.41960392653185563,0.010069252773327155,0.004503106736757559,0.21184035275518848,0.011832027488240398,0.005291443555070325,0.6430051735908755,0.027912646081622066,0.012482914814080016,0.5040506791522159,0.019530546403645745,0.008734325879253185,23.815445557660738,1.2781229476172875,0.5715939588949315,1.1130551967964777,0.011825429554821599,0.005288492869543234,1.1447320533045784,0.013353769145108177,0.005971987112860227,4002.7385674559678,4.167127601549967,1.8635961175962767,82261.05883179794,19645.04956752086,8785.533250865896,825.2191737942376,41.97901147330144,18.773584656509122,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,gls_flattened,Flattened-profile GLS,0.8,5,0.6780278886678291,0.008009970583694436,0.0035821677445828856,0.3330982477415464,0.013420723388820307,0.006001929960924709,0.8195191777834946,0.03176123974793287,0.014204058225209237,0.6551319566928645,0.021105290733174787,0.009438572952855039,31.690621619055925,1.2864684870425156,0.5753261975876744,1.0646772108303828,0.009659086779910706,0.004319674928089978,1.0903698785270735,0.00811659354492566,0.003629850982437954,4002.7385674559678,4.167127601549967,1.8635961175962767,18076.470653500495,8762.445768781034,3918.684877629959,471.66953517981773,41.1500279735728,18.402851964985338,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,ols,OLS,0.05,5,0.13995538894748294,0.010379048990222411,0.004641651816787572,0.13128809490261797,0.010526882904548193,0.004707765153150038,0.6300429436760617,0.03451546723373587,0.015435786201960006,0.4823314732233578,0.019149200862878087,0.008563782968838606,21.6938396387072,0.7440254469599158,0.33273829527840715,2.791021982721881,0.12846035174701195,0.05744921578397052,3.194726654432826,0.2642950277645819,0.11819632963935989,4250.0,0.0,0.0,2667580.0019674785,2365862.8175652027,1058046.0171029952,1288.7123605683457,283.05407279557045,126.58562961581389,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,ols,OLS,0.1,5,0.16823258571738695,0.011454397590810298,0.005122562330872329,0.13703273484086237,0.01225400089414352,0.005480155799129623,0.5911044672698615,0.022322692825366083,0.00998301171967308,0.4543740271592601,0.01576289977189079,0.007049383082492747,21.098373778419507,1.2604906599953787,0.5637085601506483,1.68359482670353,0.07391191306621968,0.033054412392624424,1.8729098737882541,0.11753301076964255,0.052562360336227125,4250.0,0.0,0.0,134224.934057304,33784.195833449165,15108.751689751498,938.6650757487002,11.38796374343066,5.092852211122786,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,ols,OLS,0.2,5,0.24805512778559016,0.010658607290071542,0.004766674089214957,0.15603421387920535,0.01211789322196217,0.005419286597678272,0.6029635591317477,0.023759152324720607,0.010625415937169487,0.46572136026704286,0.01689461068553441,0.007555499589249853,21.799715319400637,1.1965469967965738,0.5351120846220724,1.2593854347691542,0.028626579466604782,0.012802195530125592,1.3263029360030678,0.0444308300372827,0.019870071252020727,4250.0,0.0,0.0,132004.42020191957,34141.18181580884,15268.400674465654,924.1243032232214,16.81645738993791,7.52054837292597,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,ols,OLS,0.4,5,0.4212374430468957,0.010837051027819282,0.004846476554767575,0.21524943409126046,0.012897539573251567,0.005767955045656826,0.6554050731620097,0.026966204836221856,0.01205965342179513,0.5136419570986356,0.018652115833579327,0.008341479785616706,24.526453187700085,1.3158033439912546,0.588445144437197,1.1284796102802053,0.017820636912879093,0.007969631107907929,1.1514995951183127,0.01563584690743914,0.006992563314162755,4250.0,0.0,0.0,101516.72719647677,25004.724379422136,11182.452694206828,805.6049950663449,24.64271483420966,11.020557103887052,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
retuned_raw,ols,OLS,0.8,5,0.6786388261070233,0.007922238581755796,0.003542932800555497,0.3355032668370796,0.013542115465993976,0.006056218148222754,0.8448378807029645,0.029324784014352647,0.013114442096318337,0.6736717861792423,0.019887406085491572,0.00889391838066043,33.298511332079464,1.2022194429371689,0.5376488796558878,1.0797220382467798,0.014919639716599787,0.006672265721224564,1.0946056380335627,0.009494003298210079,0.004245847350680988,4250.0,0.0,0.0,18599.37163446199,7119.401720701655,3183.8932413235743,443.1892223389427,30.43016259342888,13.608782425055653,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
